id,x,y,ra,dec,SEflags,iso_area,fap_Ksall,eap_Ksall,apcorr,Ks_ratio,fapcirc09_Ksall,eapcirc09_Ksall,apcorr09,fcirc09_Ksall,ecirc09_Ksall,fauto_Ksall,flux50_radius,a_vector,b_vector,kron_radius,f_Ksall,e_Ksall,w_Ksall,f_u,e_u,w_u,f_B,e_B,w_B,f_V,e_V,w_V,f_R,e_R,w_R,f_i,e_i,w_i,f_z,e_z,w_z,f_J1,e_J1,w_J1,f_J2,e_J2,w_J2,f_J3,e_J3,w_J3,f_Hs,e_Hs,w_Hs,f_Hl,e_Hl,w_Hl,f_Ks,e_Ks,w_Ks,f_J,e_J,w_J,f_H,e_H,w_H,f_K,e_K,w_K,f_KsHI,e_KsHI,w_KsHI,f_F125W,e_F125W,w_F125W,f_F140W,e_F140W,w_F140W,f_F160W,e_F160W,w_F160W,f_F606W,e_F606W,w_F606W,f_F814W,e_F814W,w_F814W,f_Y,e_Y,w_Y,f_IRAC_36,e_IRAC_36,w_IRAC_36,f_IRAC_45,e_IRAC_45,w_IRAC_45,f_IRAC_58,e_IRAC_58,w_IRAC_58,f_IRAC_80,e_IRAC_80,w_IRAC_80,wmin_optical,wmin_hst_optical,wmin_fs,wmin_jhk,wmin_hst,wmin_irac,wmin_all,star,nearstar,use,snr,use_nosnr,z_spec,z_peak,f24,e24,Messias Selection,Lacy Selection
6143,1653.53,1734.136,34.3600922,-5.2444339,0,140.0,3.109595,0.05059896,1.093887,2.36885,3.407231,0.05116677,1.771907,6.037297,0.09066276,6.733936,2.979,3.104,2.545,8.432,7.366162,0.191771,1.63,0.2875885461,0.07959098556,1.0,0.5372602128,0.01368632628,1.0,0.7185406059999999,0.016892878150000002,1.0,0.5985919775999999,0.02155369216,1.0,0.9370245255,0.02197464297,1.0,1.2910570019999998,0.06064776784,1.0,1.5513607480000002,0.1531374792,1.21,2.703714741,0.13570688879999998,1.24,3.444690445,0.16242360160000002,1.21,4.73407,0.27106,1.17,4.436888778,0.27440981010000004,1.16,6.980058915,0.44580643799999997,1.37,3.23708063,0.1723699166,1.0,5.08162,0.34809207470000003,1.0,7.04246913,0.21219253290000004,1.03,7.592867158,0.2394793023,1.35,3.01728,0.112661,0.99,4.10267,0.14491,1.97,4.40797,0.102024,1.05,0.718547364,0.07604116727999999,1.23,1.0348795119999998,0.07885967625,1.23,1.641953296,0.07365102368000001,1.1,12.163117557,0.13361051159999998,0.9,14.505681834000002,0.15040960970000003,1.01,9.8957522118,3.0571724537999994,1.0,18.91042099,4.5891959498,1.0,1.0,1.23,1.16,1.0,0.99,1.0,1.0,0,0,1,66.5907,1,-99.0,1.8545,60.61,12.17,0,1
6177,4855.815,1737.617,34.2260933,-5.2442646,0,70.0,0.936807,0.05346369,1.139022,2.087927,0.9075755,0.05406365,1.771907,1.60814,0.09579576,1.717248,2.887,2.424,2.185,6.904,1.955985,0.1662682,1.46,-0.07843095894,0.06996309744,1.0,0.09604802087999999,0.01209459096,1.0,0.28610049150000005,0.0149169011,1.0,0.3964308751999999,0.019082048639999998,1.0,0.4532864049,0.019532503830000002,1.0,0.45189692639999995,0.054227151599999995,1.0,0.42332197600000004,0.1560888696,0.95,0.4388837103,0.13972309469999997,0.97,0.8665792312999999,0.15839192559999998,0.97,0.645358,0.258287,1.06,1.3117041450000002,0.27424849050000005,1.0,2.35548234,0.456033054,1.0,0.6340926144,0.148974602,1.0,1.502623987,0.302853505,1.0,1.9816333560000003,0.17345784420000002,1.18,1.7551742149999998,0.248163664,1.01,0.806152,0.0970189,1.0,-99.0,-99.0,0.0,1.04446,0.0903066,1.02,0.3382868964,0.06070377306,1.49,0.5291118261000001,0.06345469297999999,1.44,0.584272878,0.07241451072,0.88,2.4426398282,0.13277973549,0.82,2.9769682600000005,0.14472011974000001,0.97,7.894932152399999,2.7759935613,1.0,9.4660999421,3.8262196731,1.0,1.0,1.44,0.95,0.88,0.0,1.0,1.0,0,0,1,16.78717,1,-99.0,3.3468,-3.0309999999999997,9.079,0,1
6226,4643.729,1760.463,34.2349701,-5.2433152,3,148.0,2.716645,0.05107112,1.076544,2.540153,2.400273,0.05164423,1.771907,4.25306,0.09150877,6.410044,3.741,3.4,2.847,9.334,6.900695,0.2143431,1.61,0.03151017354,0.08510770452,1.0,0.38764582559999994,0.0147244194,1.0,0.859133836,0.018176894600000004,1.0,1.0861318399999997,0.023206388959999998,1.0,1.261395954,0.023754515400000002,1.0,1.254350068,0.0658996369,1.0,1.562903826,0.170702179,1.17,1.5449710499999998,0.1564441074,1.14,2.075936443,0.17755664,1.15,3.33492,0.301485,1.15,4.169201652,0.3099787137,1.16,6.749672909999999,0.5074128659999999,1.21,1.89738927,0.181103706,1.0,2.989296106,0.3681733113,1.0,6.557037156000001,0.2090349342,1.2,6.268641093,0.2787809927,1.16,1.78653,0.117178,1.01,-99.0,-99.0,0.0,3.1794,0.106479,1.06,0.7379372376,0.0886013004,1.03,1.222654026,0.09402321261,0.97,1.6879026799999999,0.08289245440000001,1.0,11.120732196,0.15173066511000002,0.92,17.389715140000003,0.16892670228,0.99,24.447215418,3.4082555042999996,1.0,30.732499438999998,4.2844688558,1.0,1.0,0.97,1.14,1.0,0.0,1.0,1.0,0,0,1,46.47708,1,-99.0,3.2361,67.88,11.350000000000001,0,1
6232,4751.434,1744.844,34.2304611,-5.2439647,0,68.0,1.46167,0.05205651,1.14956,1.965352,1.562619,0.05264067,1.771907,2.768816,0.09327438,2.498951,2.488,2.306,2.132,6.652,2.872695,0.1562993,1.54,0.004141430724,0.06583503096,1.0,0.037279769039999994,0.011389466879999999,1.0,0.1223592775,0.0140514161,1.0,0.17684839199999997,0.017958649599999998,1.0,0.20533798530000003,0.018382044660000003,1.0,0.2535126331,0.05102054015,1.0,0.38101768020000004,0.13579082680000001,1.11,0.2881799739,0.1239992019,1.09,0.580897317,0.1396466684,1.11,1.2966,0.235223,1.13,1.235666772,0.24189150150000002,1.14,2.9055883499999995,0.41045357099999996,1.1,0.4707354148,0.1401632162,1.0,0.759989412,0.2849739355,1.0,2.5150468950000002,0.1624637844,1.19,2.593878379,0.2159123439,1.17,0.50578,0.0910013,1.0,-99.0,-99.0,0.0,1.10298,0.0830842,1.05,0.055086740159999995,0.0586597257,1.41,0.2260826444,0.060787636299999996,1.39,0.3013502376,0.06369584456,1.01,4.7901860009,0.13215621145,0.88,7.3184643952,0.14666498910000003,0.97,11.411288244,2.7358395467999994,1.0,12.700436819000002,3.5551008494,1.0,1.0,1.39,1.09,1.0,0.0,1.0,1.0,0,0,1,29.68464,1,-99.0,3.1588,3.318,11.23,0,1
6233,685.803,1758.478,34.400589,-5.2434211,0,157.0,3.896834,0.05732361,1.094338,2.302566,4.566185,0.05796688,1.771907,8.090857,0.1027119,8.199218,2.734,2.911,2.701,8.412,8.972718,0.216739,1.27,0.14842119450000002,0.07791251844,1.0,0.3310287732,0.01337015124,1.0,0.614842681,0.0163228334,1.0,0.7016326799999999,0.02091797584,1.0,0.8125423131,0.02127569808,1.0,1.234048356,0.05880862456,1.0,1.660715136,0.1585018586,1.08,2.164325247,0.1399120443,1.11,3.770065024,0.1711375195,1.03,4.45822,0.309856,0.87,6.042577212,0.30610704330000005,0.9,10.115703585,0.7317337304999999,0.5,2.986108706,0.165453351,1.0,4.948249569,0.3340634894,1.0,9.356183478,0.21402311670000002,0.94,8.969148636,0.2655850968,1.01,2.96832,0.109933,0.99,4.26475,0.193444,1.04,4.89792,0.103131,0.98,0.7363319208,0.0693422265,1.39,0.9734027316,0.08040270834,1.14,1.6349427440000002,0.08228923448,0.84,13.428010321,0.12486516058000001,1.04,16.162627838000002,0.13947570644,1.04,16.612137440999998,2.8125269390999996,1.0,15.684236149,4.265029223100001,1.0,1.0,1.14,0.87,0.84,0.98,1.0,1.0,0,0,1,78.77232,1,-99.0,2.2405,102.6,10.16,0,1
6292,4077.471,1772.16,34.2586632,-5.2428336,2,237.0,2.68322,0.05107112,1.050504,3.205957,2.483648,0.05164423,1.771907,4.400794,0.09150877,8.188723,4.454,4.797,3.002,11.384,8.602288,0.2658382,1.6,0.11274698367,0.10822157415000001,1.0,0.35988310439999993,0.01857741084,1.0,0.6039813785,0.0229851446,1.0,0.7580003552,0.0292661392,1.0,0.7998471516,0.02997990093,1.0,1.1490549190000001,0.0828333828,1.0,1.2028362640000003,0.21165272080000003,1.21,1.541356362,0.18897424559999998,1.23,2.589914047,0.2189067715,1.21,4.13752,0.379274,1.18,6.286490379,0.3885878934,1.18,8.204051699999999,0.6134831654999999,1.35,1.854491044,0.228867436,1.0,5.684134427,0.46415406610000004,1.0,9.099257769000001,0.27727960500000004,1.09,8.025377068000001,0.3389936734,1.2,2.16497,0.153141,0.97,3.63817,0.203072,1.74,4.57648,0.140774,0.97,0.6209697371999999,0.09307664628,1.48,0.7435076118999999,0.09541500764,1.5,1.261391632,0.10448163480000001,1.01,14.760392595,0.14599374479,1.08,17.701852140000003,0.16491169940000003,1.17,23.057598701999996,3.5417375052,1.0,19.884873899,3.7318412966,1.0,1.0,1.48,1.18,1.0,0.97,1.0,1.0,0,0,1,48.0915,1,-99.0,2.5343,1.898,9.555,0,1
6337,819.107,1793.97,34.3950119,-5.2419419,2,255.0,3.791068,0.05222635,1.050832,3.272561,3.732611,0.05281242,1.771907,6.613841,0.0935787,11.80636,4.422,5.084,2.816,11.351,12.4065,0.2709895,1.53,0.4736344398,0.11075117976,1.0,0.7580520503999999,0.01898315388,1.0,0.6354519089999999,0.02317929105,1.0,0.8412832303999999,0.029738397439999998,1.0,1.135415232,0.03026783445,1.0,1.48546188,0.08365094633,1.0,3.137795092,0.21095930940000002,1.22,3.714163803,0.18775018079999997,1.24,4.740558667999999,0.226394897,1.18,6.61139,0.382147,1.15,9.141464682,0.3831526638,1.16,12.5635509,0.796565754,0.84,4.1719075299999995,0.2358542578,1.0,7.481492374,0.4758428968,1.0,12.79740654,0.3032445465,0.95,12.00027101,0.3197059374,1.41,3.91676,0.157138,0.98,5.30151,0.275354,1.04,6.36284,0.147458,0.97,0.8801737692,0.10033093422,1.34,1.304621752,0.1183641963,1.06,2.679378296,0.10087188400000001,1.13,36.621149597000006,0.15513197003,1.02,55.56556440400001,0.18085350822000001,1.02,54.431709192,3.6380769026999995,1.0,47.805485966000006,5.0943676555,1.0,1.0,1.06,1.15,0.95,0.97,1.0,1.0,0,0,1,70.67678,1,-99.0,1.8311,79.46000000000001,10.35,0,1
6342,1838.479,1765.692,34.352356,-5.2431183,0,80.0,1.113038,0.05059896,1.128006,2.33056,1.16873,0.05116677,1.771907,2.070881,0.09066276,2.299636,2.972,2.63,2.192,7.203,2.594002,0.1639097,1.63,0.002014992609,0.07818812397,1.0,0.004891062168,0.01347516972,1.0,0.026009640700000003,0.0166316299,1.0,0.08816643119999999,0.021234643519999995,1.0,0.1244586756,0.02161001871,1.0,0.0878438693,0.059692828059999994,1.0,0.31638987760000004,0.1510500112,1.21,0.2046498741,0.13355245259999998,1.24,0.4350402386,0.1607661348,1.2,1.52292,0.267614,1.16,1.6579725299999999,0.2703985362,1.15,1.7391096449999999,0.4406665424999999,1.36,0.6538608216,0.1694453712,1.0,1.171943089,0.3428116087,1.0,3.084058638,0.2086464366,1.03,2.450918773,0.2330526599,1.39,0.446683,0.111327,0.98,0.595673,0.201213,0.99,1.38327,0.106534,0.93,0.04120222068,0.06711474438000001,1.53,0.1771997506,0.07039769655,1.49,0.2982443092,0.07044228036,1.17,6.3516395267000005,0.13597087662000001,0.92,9.565664536400002,0.15269619232,1.04,9.979575606899997,2.8856104931999997,1.0,39.56055551,3.9311960131,1.0,1.0,1.49,1.15,1.0,0.93,1.0,1.0,0,0,1,22.84159,1,-99.0,2.8973,-0.36689999999999995,9.790000000000001,0,1
6391,2589.217,1787.076,34.3209381,-5.2422237,3,208.0,3.523652,0.05310122,1.061545,2.971482,3.275161,0.05369711,1.771907,5.80328,0.09514629,9.863428,4.029,4.449,2.691,10.38,10.47047,0.2502067,1.48,1.2234722163,0.09958205124,1.0,1.468601712,0.017262216719999997,1.0,1.52284757,0.0211590781,1.0,1.7342291519999997,0.027232695839999994,1.0,2.022017067,0.02753962512,1.0,2.504873583,0.07644863425,1.0,4.569808474,0.24489513200000002,0.76,5.05470987,0.212475879,0.8,5.669442565,0.2574011325,0.76,7.04604,0.412994,0.81,10.071327402,0.43364052810000003,0.75,10.996483649999998,0.7446031439999999,0.78,5.4379871699999995,0.2147522314,1.0,7.946405369,0.437560623,1.0,10.370500038000001,0.2646682128,1.03,10.446319809999999,0.3257226178,1.16,6.11883,0.141286,0.98,6.35444,0.255202,0.99,7.19586,0.13279,0.96,1.447474656,0.08588602470000001,1.51,2.097364224,0.08960411304,1.49,4.111698512,0.09730792636,1.02,20.544461981,0.14482728896,1.01,26.763660014000003,0.17762263442,0.98,34.64201228699999,3.6402394295999994,1.0,32.279337426,5.2454712752,1.0,1.0,1.49,0.75,1.0,0.96,1.0,1.0,0,0,1,60.99323,1,-99.0,1.685,52.93,10.22,1,1
6413,912.089,1823.241,34.3911209,-5.2407222,3,443.0,11.63463,0.05107112,1.039748,3.04243,11.62863,0.05164423,1.771907,20.60485,0.09150877,34.04435,4.063,4.895,3.635,12.655,35.39754,0.2984631,1.6,0.9463804902,0.10295345061,1.0,1.3415607,0.0176359392,1.0,1.33891598,0.0215450203,1.0,2.249147984,0.027651951839999998,1.0,3.273017601,0.0281598198,1.0,5.765186658,0.07779262357000001,1.0,11.303225860000001,0.19578279700000004,1.22,12.35391507,0.17443642229999998,1.24,15.54312908,0.2092378758,1.19,24.5949,0.351717,1.17,25.889520779999998,0.3533095719,1.18,34.404118649999994,0.635868777,1.13,14.74834928,0.2196963804,1.0,26.36499114,0.4430554008,1.0,37.39236615,0.28089748890000005,0.96,35.62999264,0.29862217739999997,1.4,13.9047,0.127798,1.28,17.9572,0.258617,1.02,22.5324,0.113708,1.41,1.752852558,0.0821080671,1.73,3.887729047,0.09270654316,1.49,10.293697000000002,0.09417495168000001,1.12,61.56800743,0.15689720027999998,1.0,69.90395104000001,0.18219682306,1.0,58.23276178199999,3.3961449056999995,1.0,50.301250925,4.6538694016,1.0,1.0,1.49,1.17,0.96,1.02,1.0,1.0,0,0,1,225.1681,1,1.448,1.4287,99.04,11.48,0,1
6415,1247.209,1784.455,34.3770981,-5.2423377,0,69.0,1.272539,0.05091227,1.152852,2.110668,1.530915,0.05148359,1.771907,2.712639,0.09122414,2.329794,2.226,2.362,2.037,6.58,2.685907,0.1513421,1.61,-0.01933808667,0.07123231659,1.0,0.015332698079999998,0.01220184864,1.0,0.00415060962,0.0149880632,1.0,0.025555050719999996,0.019183187679999998,1.0,0.1095912636,0.01957330095,1.0,0.14830240760000002,0.054007249689999995,1.0,0.3423054828,0.1366289142,1.2,0.674693838,0.1213652034,1.23,1.024483487,0.1451586618,1.19,1.20416,0.242725,1.17,1.709232867,0.2466442251,1.16,2.1989564099999996,0.3974522835,1.37,1.0127546576,0.1532717648,1.0,2.115445265,0.30892383149999997,1.0,2.5447331790000005,0.19165072230000002,1.0,2.7077990099999996,0.2087341045,1.39,1.0308,0.101123,0.98,1.22238,0.140598,1.66,1.511,0.0934559,1.0,-0.04131127296,0.06630767346000001,1.28,0.1246325485,0.07822446088,1.0,0.4523046068,0.06538325904,1.11,4.1384525936,0.1305012106,0.98,4.2741052452,0.1498324121,0.96,7.417169373599999,2.9924903895,1.0,12.916609928,4.1168805712,1.0,1.0,1.0,1.16,1.0,0.98,1.0,1.0,0,0,1,29.73598,1,-99.0,1.502,-24.299999999999997,9.25,0,1
6442,3183.748,1802.411,34.2960625,-5.2415805,0,191.0,2.545368,0.05139334,1.063765,2.94762,2.372308,0.05197006,1.771907,4.203509,0.09208612,7.05304,3.983,3.864,2.994,10.204,7.502777,0.2377598,1.58,0.136138635,0.09945724149,1.0,0.405496728,0.01712215476,1.0,0.789262484,0.02098266875,1.0,1.0229318448,0.02702482768,1.0,1.167611613,0.02742449094,1.0,1.022588841,0.07598844879,1.0,1.8363001300000001,0.19459955400000004,1.21,2.1390121619999998,0.17150359589999997,1.24,1.969371916,0.20150235200000002,1.21,4.08697,0.344397,1.19,4.499338077,0.35139958920000003,1.19,7.331407409999999,0.5671656134999999,1.33,2.026807482,0.2118685814,1.0,5.480317277,0.4309898674,1.0,7.315135326,0.2634668262,1.02,7.807384655,0.31667026639999996,1.18,2.41148,0.138542,0.99,2.55869,0.250358,0.99,4.10441,0.129758,0.97,0.892195785,0.0863766549,1.46,1.209935916,0.08857473485,1.49,1.5807037240000001,0.09550197692000001,1.03,15.438646572000001,0.12622004629,0.95,21.898365244,0.15525499934000003,1.01,32.032622888999995,3.6073759640999996,1.0,41.446232621,5.009409691,1.0,1.0,1.46,1.19,1.0,0.97,1.0,1.0,0,0,1,45.64759,1,-99.0,2.954,40.87,10.88,0,1
6459,3275.899,1803.678,34.2922058,-5.2415271,0,92.0,1.679897,0.05205651,1.118922,2.290464,1.858189,0.05264067,1.771907,3.292538,0.09327438,3.438794,2.817,2.852,2.179,7.479,3.847743,0.174927,1.54,1.350518301,0.0773654037,1.0,1.386031212,0.01330040016,1.0,1.296635435,0.01631332375,1.0,1.3506875519999997,0.02099188912,1.0,1.458771636,0.021326792549999998,1.0,1.8413412999999998,0.05905350397,1.0,2.5479097040000003,0.15080509540000003,1.22,2.474397702,0.1335545064,1.24,3.0185646900000003,0.15651556730000002,1.21,3.094,0.270574,1.17,3.3227494379999998,0.27400340879999996,1.19,4.654471559999999,0.43450355999999996,1.37,2.818521454,0.164499125,1.0,3.6742322,0.33440152759999997,1.0,3.4730524170000003,0.20474456940000002,1.02,3.6283393979999996,0.2555156492,1.09,2.89951,0.107633,0.99,3.15492,0.194242,0.99,3.27228,0.100717,0.97,1.33547019,0.0661946289,1.5,1.396793543,0.06808960606,1.52,2.5266693360000003,0.07596626336,0.98,4.1044093873000005,0.11796604801999999,0.97,4.1658643208,0.1398138378,1.0,17.191752885,3.2912673905999994,1.0,12.14462195,4.6047301247000005,1.0,1.0,1.5,1.17,0.98,0.97,1.0,1.0,0,0,1,35.29949,1,-99.0,1.4989,-3.764,12.42,0,1
6460,1934.949,1802.694,34.3483162,-5.2415757,0,164.0,4.725482,0.04998931,1.09197,2.310303,5.248971,0.05055028,1.771907,9.30069,0.08957039,9.997801,2.885,2.958,2.727,8.52,10.9173,0.1909268,1.68,4.348653312000001,0.07747498026,1.0,4.361054724,0.01336477716,1.0,4.5116344,0.0164863139,1.0,4.685356607999999,0.021071185439999997,1.0,4.9341272609999995,0.02141701695,1.0,7.463536766,0.0591936777,1.0,7.916846398000001,0.1499938764,1.21,11.11280373,0.1324464813,1.24,8.15039955,0.1594680573,1.2,13.3435,0.265358,1.16,9.720488295000001,0.2644865865,1.18,11.098898699999998,0.43385163449999997,1.38,10.21278727,0.1678399646,1.0,11.30737779,0.33993055110000003,1.0,11.128872690000001,0.2067261183,1.03,10.814797559999999,0.228280507,1.43,9.42682,0.110311,0.98,9.40769,0.19946,0.99,10.7985,0.104408,0.95,4.666124334,0.0814955673,1.02,5.524303328999999,0.08513374667000001,1.0,7.708990448000001,0.06769303087999999,1.25,12.54961719,0.12939777271,0.97,12.604184166,0.14820305696000002,1.08,12.195274238999998,2.7283160586,1.0,10.3718176387,3.9219128941,1.0,1.0,1.0,1.16,1.0,0.95,1.0,1.0,0,0,1,103.8367,1,-99.0,1.3671,31.060000000000002,10.33,0,1
6473,2320.759,1808.034,34.3321724,-5.2413516,0,186.0,3.726199,0.05139334,1.076482,2.596451,3.818658,0.05197006,1.771907,6.766306,0.09208612,8.987511,3.424,3.835,2.526,9.337,9.674893,0.2164546,1.58,0.7306605984,0.08694157578,1.0,0.8058914387999999,0.015060075479999999,1.0,0.6616184055,0.01851144195,1.0,0.9796107951999998,0.023758047039999997,1.0,1.210124958,0.02405421732,1.0,1.978098108,0.06668652806,1.0,3.3553774620000003,0.17199599580000002,1.17,3.488831136,0.15388918019999998,1.16,4.165209996000001,0.1839472537,1.14,6.34434,0.30224,1.14,7.70580297,0.3041122644,1.14,9.261819435,0.5175044175,1.23,3.7267139140000003,0.1880695558,1.0,7.195397168,0.38252667840000004,1.0,10.56681801,0.23166175230000002,1.03,9.092215324,0.2830192189,1.18,3.95947,0.122527,1.0,4.82356,0.226043,0.97,6.16077,0.117005,0.95,0.8342961684,0.08260888812,1.25,1.609471891,0.08620561715,1.23,2.795247684,0.0852450902,1.01,22.553777559000004,0.13384417713000002,1.08,28.610160166000004,0.15486467458000003,1.1,28.609211778,2.8518779853,1.0,26.092840919000004,4.0832786375,1.0,1.0,1.23,1.14,1.0,0.95,1.0,1.0,0,0,1,73.47803,1,-99.0,1.4883,55.739999999999995,10.26,0,1
6474,1329.547,1807.362,34.3736496,-5.2413831,0,161.0,4.053748,0.05139334,1.087176,2.42524,4.513343,0.05197006,1.771907,7.997225,0.09208612,9.042981,3.019,3.146,2.705,8.752,9.831311,0.2023629,1.58,0.3222472536,0.08180568657,1.0,0.4587090768,0.01401604848,1.0,0.6416075375,0.0172334091,1.0,0.6642547136,0.02204789664,1.0,0.7575338694,0.022496277300000003,1.0,1.026655178,0.06204930532,1.0,1.4066434120000002,0.15717807320000002,1.2,2.118032595,0.14012358569999997,1.22,3.015082788,0.16691749500000003,1.19,4.91132,0.279768,1.16,5.63036427,0.2829887037,1.16,10.515026565,0.45801329099999993,1.36,2.730837522,0.17622352160000002,1.0,5.147305462,0.35522401789999997,1.0,9.619422273000001,0.21928050270000002,1.01,10.107905939999998,0.242082561,1.37,2.4883,0.116688,0.97,3.97336,0.167742,1.54,4.70383,0.107295,1.0,0.5232009012,0.08458832358,1.04,0.8990372805,0.09022868069000001,0.99,1.498666596,0.07577830636,1.09,16.017018154,0.14116684096,0.95,19.381865580000003,0.15488616598000002,0.97,20.871307523999995,3.1728614834999997,1.0,19.747844924000002,4.479194686,1.0,1.0,0.99,1.16,1.0,0.97,1.0,1.0,0,0,1,86.84507,1,-99.0,2.1868,78.36,11.09,0,1
6478,1668.376,1808.476,34.3594742,-5.2413359,0,170.0,4.903883,0.05091227,1.088112,2.378783,5.521423,0.05148359,1.771907,9.78345,0.09122414,10.72066,2.927,3.127,2.693,8.706,11.66528,0.1987732,1.62,1.595747058,0.07996963914,1.0,1.86794064,0.0137442096,1.0,2.169450345,0.01695613335,1.0,2.19234656,0.021655348799999998,1.0,2.636425617,0.02206624035,1.0,3.100926652,0.06088345553,1.0,5.325678570000001,0.1540882072,1.21,6.8326947989999995,0.13644625679999997,1.24,8.100940252000001,0.1637664755,1.2,9.47394,0.272199,1.17,10.060407306,0.2743270821,1.17,11.90492535,0.4492628129999999,1.36,7.264270874,0.17299802799999997,1.0,9.952076595000001,0.349394516,1.0,12.021150330000001,0.213114159,1.03,11.91007937,0.2426945757,1.33,7.4725,0.113067,0.99,8.29725,0.153979,1.76,9.01997,0.103905,1.02,2.219108838,0.06942480366,1.49,2.739283714,0.07264081623,1.46,4.542915808000001,0.07469577168000001,1.08,17.707469195,0.14180710739,0.92,18.548050430000004,0.15156380022,1.0,15.865186539,3.1235399675999997,1.0,18.536265882000002,4.435598878,1.0,1.0,1.46,1.17,1.0,0.99,1.0,1.0,0,0,1,107.2463,1,-99.0,1.7485,-6.159000000000001,12.39,0,1
6496,2125.169,1810.217,34.3403587,-5.2412615,0,152.0,3.743257,0.05059896,1.093986,2.32879,4.238077,0.05101053,1.771907,7.509479,0.09038592,7.968347,2.835,2.85,2.769,8.428,8.717261,0.1916723,1.63,0.028643261580000003,0.07801121415000001,1.0,0.20176983359999998,0.013488940799999998,1.0,0.265449592,0.01661506815,1.0,0.404105848,0.021275016319999996,1.0,0.5251981938,0.021578832449999998,1.0,0.746767304,0.05973339152,1.0,0.6116735936000001,0.15144477000000003,1.21,0.8668648233,0.13456189529999998,1.22,0.9545369627,0.1608547095,1.2,1.3541,0.267887,1.16,2.1938741729999998,0.26920621889999996,1.16,8.359769369999999,0.44427818849999995,1.34,0.856837275,0.168950432,1.0,2.481631221,0.3429408586,1.0,9.251384139,0.20809536120000002,1.03,8.68279994,0.2372840534,1.35,1.05063,0.111131,0.98,1.36802,0.200958,0.99,1.96759,0.105672,0.94,0.23514634259999997,0.08170327091999999,1.03,0.5838164593999999,0.08620492702,0.99,0.7850490336,0.06990467452,1.2,14.752083794,0.11145190644,1.1,17.105783044,0.13782772542000002,1.14,23.806722209999997,2.5794029555999995,1.0,30.054303702000002,3.6672639499,1.0,1.0,0.99,1.16,1.0,0.94,1.0,1.0,0,0,1,83.0824,1,-99.0,3.5942,5.395,9.429,0,1
6545,2112.913,1833.651,34.3408699,-5.2402854,3,140.0,2.491174,0.05013965,1.072749,2.590144,2.274751,0.05070231,1.771907,4.030648,0.08983978,6.014919,3.699,3.556,2.862,9.571,6.452499,0.216722,1.66,-0.004678023042,0.08679142005,1.0,0.0650969028,0.01500051276,1.0,0.317169266,0.01847767735,1.0,0.8753423456,0.02366477552,1.0,1.326288873,0.02400184794,1.0,1.547825702,0.06642985927,1.0,1.6851343780000003,0.16782519340000002,1.22,1.370839617,0.1497281814,1.22,1.893645638,0.1796518898,1.19,2.41652,0.296679,1.17,2.9484155789999997,0.2980989729,1.17,6.7172787,0.4903745324999999,1.36,2.000267416,0.18789968259999998,1.0,3.053048343,0.3813468588,1.0,6.535997055000001,0.23147067060000004,1.03,6.124402795999999,0.2611965512,1.38,1.86503,0.123589,0.98,2.16228,0.222363,1.0,2.66665,0.117509,0.94,0.5469223985999999,0.09088330866,1.03,1.294358533,0.09538917706,1.0,1.7345453080000002,0.07648111908,1.24,11.542151671000001,0.13901372801,1.07,14.086630236000001,0.1661571772,1.17,14.368921745999998,3.1498732962,1.0,20.138116118000003,4.5493292309,1.0,1.0,1.0,1.17,1.0,0.94,1.0,1.0,0,0,1,44.86484,1,-99.0,3.9549,11.91,10.51,0,1
6560,2557.211,1836.477,34.3222809,-5.2401652,2,223.0,4.701317,0.05328153,1.063423,2.494227,5.026943,0.05387944,1.771907,8.907275,0.09546937,11.0268,3.241,4.021,2.892,10.23,11.72615,0.2471754,1.47,6.311904279,0.08360345900999999,1.0,6.0142336919999995,0.014485048919999998,1.0,6.133435755000001,0.0177593248,1.0,8.512874032,0.022863427199999998,1.0,9.491351898000001,0.02311647198,1.0,13.51642426,0.06416060343999999,1.0,10.172965278000001,0.1956732566,0.84,12.547793789999998,0.16917766739999998,0.89,10.3550951,0.2043784845,0.85,11.4402,0.332497,0.88,11.81014587,0.34345253070000004,0.84,11.99830065,0.6092259749999999,0.82,10.546818799999999,0.180259583,1.0,11.28097546,0.3672298975,1.0,11.85466644,0.223248879,1.02,11.524519869999999,0.271629108,1.18,11.331,0.125152,0.88,10.1287,0.214229,0.99,10.9472,0.115734,0.89,7.2799435919999995,0.06677739671999999,1.76,10.59034062,0.06958492059,1.74,9.373469292000001,0.08168484288000001,1.02,11.043654808000001,0.13676047269,1.0,7.980422030000001,0.17119977602,0.95,10.3753762644,3.3659076056999995,1.0,14.082185254,4.9306077334000005,1.0,1.0,1.74,0.84,1.0,0.88,1.0,1.0,0,0,1,93.29982,1,-99.0,0.7542,35.71,11.04,0,1
