id,x,y,ra,dec,SEflags,iso_area,fap_Ksall,eap_Ksall,apcorr,Ks_ratio,fapcirc09_Ksall,eapcirc09_Ksall,apcorr09,fcirc09_Ksall,ecirc09_Ksall,fauto_Ksall,flux50_radius,a_vector,b_vector,kron_radius,f_Ksall,e_Ksall,w_Ksall,f_u,e_u,w_u,f_B,e_B,w_B,f_V,e_V,w_V,f_R,e_R,w_R,f_i,e_i,w_i,f_z,e_z,w_z,f_J1,e_J1,w_J1,f_J2,e_J2,w_J2,f_J3,e_J3,w_J3,f_Hs,e_Hs,w_Hs,f_Hl,e_Hl,w_Hl,f_Ks,e_Ks,w_Ks,f_J,e_J,w_J,f_H,e_H,w_H,f_K,e_K,w_K,f_KsHI,e_KsHI,w_KsHI,f_F125W,e_F125W,w_F125W,f_F140W,e_F140W,w_F140W,f_F160W,e_F160W,w_F160W,f_F606W,e_F606W,w_F606W,f_F814W,e_F814W,w_F814W,f_Y,e_Y,w_Y,f_IRAC_36,e_IRAC_36,w_IRAC_36,f_IRAC_45,e_IRAC_45,w_IRAC_45,f_IRAC_58,e_IRAC_58,w_IRAC_58,f_IRAC_80,e_IRAC_80,w_IRAC_80,wmin_optical,wmin_hst_optical,wmin_fs,wmin_jhk,wmin_hst,wmin_irac,wmin_all,star,nearstar,use,snr,use_nosnr,z_spec,z_peak,f24,e24,Messias Selection,Lacy Selection
1271,3139.216,430.195,34.2979164,-5.2987609,3,209.0,4.090831,0.07459414,1.061427,2.596496,3.548634,0.07543122,1.771907,6.287851,0.1336571,10.00712,3.884,3.936,3.047,10.389,10.62183,0.3518022,0.75,0.1618622445,0.08758649016,1.0,0.19764186839999998,0.015090192719999998,1.0,0.2836985035,0.018499474749999998,1.0,0.41420732959999995,0.023690966079999997,1.0,0.7763436954,0.02406323976,1.0,1.2086911980000001,0.06662078728,1.0,2.9753756140000003,0.4152986584000001,0.2,3.0902912459999996,0.38280367439999996,0.19,4.4095743579999995,0.46664002639999996,0.18,7.20158,0.639751,0.26,8.605635426,0.6744803499,0.25,10.112832135,1.0117543439999999,0.32,4.573332582,0.1871939748,1.0,7.053962427,0.3818240892,1.0,10.89873009,0.2256801561,1.1,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,21.423645436,0.14471976330000003,0.97,27.061479648000002,0.15926519224000002,1.1,20.476262798999997,3.6033656022,1.0,21.289032776,4.0424920555,1.0,1.0,0.0,0.18,0.0,0.0,1.0,0.75,0,0,1,47.04464,1,-99.0,1.6026,42.53,11.9,0,1
1349,2606.154,447.794,34.3202248,-5.2980313,3,257.0,5.963358,0.07314558,1.054305,2.89867,4.771308,0.0739664,1.771907,8.454315,0.1310616,16.39545,4.374,3.995,3.371,11.009,17.28581,0.3671616,0.78,0.144420882,0.09726839849999999,1.0,0.18015819479999998,0.016869013199999998,1.0,0.297799498,0.020739050749999998,1.0,0.46593316799999995,0.026402775999999996,1.0,0.6472345404000001,0.026776052100000003,1.0,1.2586861619999998,0.07448710122,1.0,1.0898029720000002,0.6198178190000001,0.11,3.095785161,0.5105397654,0.13,4.691353895,0.6427733626,0.12,8.13845,0.873974,0.17,8.887086423,1.0338187248,0.13,20.0656926,1.4410424999999998,0.2,3.9919153400000003,0.20990769939999998,1.0,9.702480676999999,0.4277961797,1.0,17.940249090000002,0.2530871838,1.1,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,38.372382793,0.15054757087999998,1.12,49.709628668,0.19217282392,1.03,51.575964191999994,4.116532899599999,1.0,53.557196664,4.9791809407,1.0,1.0,0.0,0.11,0.0,0.0,1.0,0.78,0,0,1,64.50643,1,-99.0,2.1334,133.5,9.969000000000001,0,1
1363,925.832,479.013,34.3905411,-5.2967362,3,327.0,9.031694,0.07951763,1.049134,2.626737,7.49832,0.08040995,1.771907,13.28633,0.142479,22.61283,4.058,4.068,3.631,11.53,23.72389,0.4196708,0.66,0.18262546649999997,0.08924025135,1.0,0.6557586768,0.015200025479999999,1.0,1.036009052,0.0187748272,1.0,1.3203768959999997,0.02400960064,1.0,1.7232468120000002,0.024357057480000003,1.0,2.265239448,0.06818098183999999,1.0,3.1871916120000003,0.35294743600000006,0.28,4.270836024,0.3028050837,0.3,7.347872044000001,0.3882005119,0.27,11.2094,0.54672,0.35,13.72333428,0.5569166232,0.34,25.119231899999996,0.9817179134999998,0.36,6.210973146000001,0.1914470964,1.0,14.01554984,0.3876105078,1.0,24.752786760000003,0.24124328550000002,1.02,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,45.742434866,0.17548530879,1.07,57.688832852000004,0.19283823860000002,1.08,72.238903122,3.5594364047999996,1.0,46.14710269700001,4.518726621200001,1.0,1.0,0.0,0.27,0.0,0.0,1.0,0.66,0,0,1,93.25115,1,-99.0,2.2602,134.7,12.65,0,1
1445,2026.17,480.669,34.3444939,-5.2966642,0,192.0,5.690551,0.07314558,1.0773,2.259975,5.027764,0.0739664,1.771907,8.908732,0.1310616,11.93771,3.41,3.273,2.929,9.289,12.86051,0.3063917,0.78,0.4055292795,0.07618015910999999,1.0,0.7315947827999999,0.013100103719999999,1.0,0.9762189975,0.016250923349999998,1.0,0.9732287871999998,0.020523461119999996,1.0,1.328299308,0.020915388899999998,1.0,1.9030357249999998,0.05829328878,1.0,2.304885026,0.29265061280000004,0.3,4.20022638,0.25739248499999995,0.31,6.39285352,0.323032949,0.29,8.6105,0.460717,0.37,8.942876118000001,0.4768597035,0.36,14.867198249999998,0.7764422069999999,0.42,5.317932956,0.16427262739999998,1.0,9.113995939999999,0.333221708,1.0,13.494379680000002,0.19962231300000002,1.09,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,26.05843814,0.1503788991,0.9,32.026156792,0.15782711056,1.01,32.611241621999994,3.3578062490999994,1.0,24.710120872,4.8420199532,1.0,1.0,0.0,0.29,0.0,0.0,1.0,0.78,0,0,1,67.97363,1,-99.0,1.9885,119.0,10.75,0,1
1454,3131.75,468.877,34.2982292,-5.2971492,2,102.0,1.689845,0.07361902,1.097529,2.262687,1.57532,0.07444515,1.771907,2.791321,0.1319099,3.483816,3.247,3.394,2.24,8.272,3.82359,0.2736245,0.77,1.474316772,0.07629127179,1.0,1.595687508,0.013157091359999998,1.0,1.727476005,0.01613061025,1.0,1.6893635839999999,0.02065503504,1.0,1.801712619,0.02096952354,1.0,1.945987034,0.05807888192,1.0,2.7498877340000005,0.29596472660000006,0.3,2.775258864,0.2581072074,0.32,4.120596854,0.3185879244,0.29,3.5159,0.466979,0.37,3.3399465210000003,0.490432266,0.36,2.5544844599999994,0.7424750804999999,0.45,3.519290348,0.163183132,1.0,4.116454657,0.332824016,1.0,4.0207812480000005,0.19672336080000002,1.1,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,5.4819451591999995,0.13712391774,0.95,5.582298020600001,0.14825146378,1.07,16.015275536999997,3.3060881471999997,1.0,11.777257565000001,3.6871893886000002,1.0,1.0,0.0,0.29,0.0,0.0,1.0,0.77,0,0,1,21.16081,1,-99.0,1.7387,-0.3543,11.36,0,1
1469,3129.212,571.211,34.298336,-5.2928848,2,1168.0,168.695,0.07222547,1.032963,2.540281,154.1307,0.07303596,1.771907,273.1053,0.1294129,414.8577,3.837,4.835,4.295,13.671,428.5327,0.4597736,0.8,7.033291833,0.0855887661,1.0,11.688512039999999,0.0147910356,1.0,27.90120625,0.01812870525,1.0,53.973878719999995,0.023222538079999997,1.0,77.10469347,0.02355170664,1.0,114.26406970000001,0.06527579886000001,1.0,139.56067000000002,0.22791740340000002,0.64,157.0427901,0.20781272609999998,0.63,213.65133930000002,0.2463018063,0.6,279.777,0.375183,0.72,315.793458,0.4044644307,0.67,439.9752674999999,0.636209097,0.77,203.6255368,0.18339279979999998,1.0,326.869683,0.3739950803,1.0,447.0773373,0.22192925400000002,1.09,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,337.25797623,0.14854721924,0.91,329.77499198,0.16701928936000002,1.04,289.3508028,3.4633333061999996,1.0,681.56311185,4.088842172300001,1.0,1.0,0.0,0.6,0.0,0.0,1.0,0.8,0,0,1,2110.34,1,-99.0,0.4206,1160.0,11.54,0,1
1501,2985.324,498.614,34.3043556,-5.2959113,0,198.0,4.503288,0.07361902,1.069617,2.448407,3.880791,0.07444515,1.771907,6.876401,0.1319099,10.30826,3.667,3.697,2.874,9.779,11.02588,0.3255267,0.77,0.25920616890000003,0.08235164922,1.0,0.19148742719999998,0.014254299359999998,1.0,0.319282759,0.01746901335,1.0,0.29186842879999997,0.02235804256,1.0,0.4236074808,0.02266230981,1.0,0.9165883274,0.06286896696,1.0,0.9579328648000001,0.2918021914,0.36,1.4727594419999999,0.26291309939999996,0.36,3.0356178650000003,0.3179434671,0.34,5.09513,0.467048,0.43,5.743732653,0.4907983374,0.42,13.087856399999998,0.7872941609999999,0.47,2.382880584,0.1768820424,1.0,5.581750831000001,0.36079943880000004,1.0,11.455611840000001,0.2131173261,1.1,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,23.442184927,0.12983068308,0.95,29.792770504000003,0.15551627336,1.06,39.04840442399999,3.5346742959,1.0,31.812636275000003,3.9034670515,1.0,1.0,0.0,0.34,0.0,0.0,1.0,0.77,0,0,1,52.12954,1,-99.0,2.2134,179.0,10.52,0,1
1566,2588.992,532.012,34.3209419,-5.2945218,2,315.0,7.625676,0.07410177,1.038427,2.949249,6.44364,0.07493332,1.771907,11.41753,0.1327749,21.65778,4.506,5.162,3.548,12.839,22.49002,0.4400135,0.76,1.8205966230000001,0.09884292150000001,1.0,2.339639316,0.017182165319999998,1.0,2.8194509500000002,0.021119970999999998,1.0,2.8946469439999998,0.026901017759999996,1.0,3.9802395989999995,0.02724669003,1.0,5.224833414,0.07582599512999999,1.0,8.851763378000001,0.37690578160000004,0.31,11.37897621,0.31843552859999996,0.35,12.84424779,0.4233076542,0.28,16.2565,0.579743,0.4,18.98018163,0.6702870744,0.32,21.715287449999998,1.0207462365,0.41,12.744684399999999,0.2139133514,1.0,17.6520013,0.4359212482,1.0,23.543482410000003,0.2576245824,1.1,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,38.683115312000005,0.14832260084,1.15,43.493149112000005,0.18375781508000003,1.08,31.550281958999996,3.9495647687999993,1.0,29.880268983000004,4.7106749084,1.0,1.0,0.0,0.28,0.0,0.0,1.0,0.76,0,0,1,85.99166,1,-99.0,1.6375,95.75,10.07,0,1
1582,3880.226,522.668,34.2669067,-5.2949014,0,155.0,1.415781,0.07133923,1.065412,3.43541,0.9930421,0.07213978,1.771907,1.759578,0.127825,4.565174,4.801,3.905,2.891,10.08,4.86379,0.3257649,0.82,0.3193567878,0.11684138352000001,1.0,0.5530633668,0.019878497999999998,1.0,0.8254440310000001,0.0246468758,1.0,0.9716677055999999,0.031247201439999994,1.0,1.068119598,0.03208791558,1.0,1.104155365,0.08857840762000001,1.0,1.4518856640000002,0.35809376800000003,0.48,0.7924310037,0.3816289008,0.34,1.871084542,0.38354983109999996,0.45,3.24125,0.588101,0.55,4.261681215,0.6214765203000001,0.51,4.067026064999999,0.969846063,0.61,1.24222399,0.2461494126,1.0,2.59692876,0.5017381695,1.0,4.854034701,0.2987462088,1.09,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,10.3134006315,0.16593112355,0.98,12.744062478,0.19482097376000002,0.95,17.729965626,3.6118981203,1.0,30.525693937000003,5.5612071556,1.0,1.0,0.0,0.34,0.0,0.0,1.0,0.82,0,0,1,13.76553,1,-99.0,2.8413,15.75,11.709999999999999,0,1
1697,1528.712,537.917,34.3653145,-5.2942805,0,75.0,0.8129966,0.07090818,1.108394,2.599668,0.5402372,0.07170389,1.771907,0.9572501,0.1270526,1.906832,4.098,3.391,2.014,7.84,2.113521,0.2496835,0.83,0.07860236433000001,0.08817597621,1.0,-0.005492186604,0.01501865028,1.0,-0.019222635550000002,0.018661993600000003,1.0,0.03257722639999999,0.02364935104,1.0,0.05869116834,0.02413679226,1.0,0.10231583279999999,0.06731256411999999,1.0,0.3229406002,0.26697578980000003,0.48,0.1549869363,0.23907361589999998,0.48,0.24964321050000002,0.29818316419999996,0.44,0.48269,0.43182,0.56,0.1745995122,0.45399678660000004,0.52,2.2633087949999995,0.7441905059999999,0.6,0.08477008232,0.18964874739999998,1.0,0.2876373672,0.38341927600000003,1.0,2.294257797,0.2317419855,1.08,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,8.6687051905,0.15272824118,0.96,11.130999866000002,0.16565335738,0.99,19.057528682999997,3.2284163628,1.0,35.977155405,4.0644525989,1.0,1.0,0.0,0.44,0.0,0.0,1.0,0.83,0,0,1,7.53428,1,-99.0,4.4566,10.21,10.4,0,1
1702,2647.499,561.096,34.3184929,-5.2933097,3,445.0,10.94831,0.07361902,1.035271,3.220387,9.238753,0.07444515,1.771907,16.37021,0.1319099,34.05661,4.888,5.775,3.404,13.301,35.25781,0.4545915,0.77,7.03171731,0.10790807766,1.0,7.640016048,0.018772109279999998,1.0,12.8779894,0.023051284749999998,1.0,17.35212592,0.029399783519999997,1.0,18.59220867,0.029758262730000002,1.0,23.18551424,0.08279481754,1.0,24.499227160000004,0.44150568240000004,0.27,24.915161249999997,0.37649748149999995,0.3,28.6462797,0.468977584,0.27,32.4991,0.686896,0.34,33.93564606,0.7838353908,0.28,36.868886249999996,1.2800605049999998,0.31,27.84410496,0.233586136,1.0,33.25135953,0.4761555269,1.0,37.41126318,0.2824250868,1.09,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,23.529910891,0.15009687822,1.11,22.093681134,0.1821953903,1.1,21.068521913999998,4.0883416569,1.0,31.413472718999998,4.6043435921,1.0,1.0,0.0,0.27,0.0,0.0,1.0,0.77,0,0,1,124.1015,1,-99.0,0.4058,41.27,9.915999999999999,0,1
1703,1559.795,549.965,34.3640137,-5.2937784,3,145.0,6.107389,0.07090818,1.105329,1.855003,5.94257,0.07170389,1.771907,10.52968,0.1270526,10.24964,2.638,2.728,2.577,7.954,11.32922,0.2533249,0.83,0.1985025468,0.06287633582999999,1.0,0.4966142544,0.010718949636,1.0,1.080606105,0.0133214169,1.0,1.6102225439999998,0.01687551984,1.0,1.9901639309999999,0.017221288140000002,1.0,2.238213793,0.048016746,1.0,2.9028619360000003,0.1796483228,0.54,3.1819626089999997,0.1655968671,0.51,3.7145276689999998,0.2034957918,0.48,10.5494,0.297866,0.6,10.781216370000001,0.3151616229,0.55,10.736457899999998,0.5220444989999999,0.62,3.8000634840000003,0.135353288,1.0,11.06147157,0.2736474464,1.0,11.709929970000001,0.16530361740000002,1.08,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,16.249654183,0.15062733121000002,0.95,18.637833312,0.17186498602000003,1.0,19.501345052999998,3.0897436253999997,1.0,18.394674554999998,3.9755374277,1.0,1.0,0.0,0.48,0.0,0.0,1.0,0.83,0,0,1,82.87654,1,-99.0,2.7234,-0.9075,10.33,0,1
1708,3745.338,545.535,34.2725525,-5.2939501,0,136.0,3.151354,0.07090818,1.094294,2.217822,2.892894,0.07170389,1.771907,5.125939,0.1270526,6.386895,3.249,3.211,2.45,8.414,6.989143,0.2681793,0.83,0.2536735767,0.07538342487000001,1.0,0.143129664,0.012846066479999998,1.0,0.1437378255,0.0158898772,1.0,0.21822740639999996,0.020199236479999997,1.0,0.33472075560000003,0.02069610438,1.0,0.6653686288,0.05712993674,1.0,1.1546901580000002,0.21602503620000002,0.55,1.704335661,0.2042647866,0.5,1.9364567430000001,0.2325574563,0.51,3.7838,0.363066,0.6,4.399185492000001,0.3776522859,0.58,7.166596814999999,0.6000011759999999,0.66,2.004220638,0.15906632839999998,1.0,4.4524381150000005,0.3241443881,1.0,6.957865332000001,0.1939236444,1.08,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,0.2758739022,0.1117008426,0.46,0.4830357896,0.1129072398,0.5,-99.0,-99.0,0.0,17.563962995,0.13154745399,0.92,21.388476662000002,0.15694882868,0.95,13.293224198999999,3.1853954043,1.0,34.765903754,4.6678542778,1.0,1.0,0.46,0.5,0.0,0.0,1.0,0.83,0,0,1,40.345,1,-99.0,1.4627,43.35,11.22,1,0
1785,1601.528,623.528,34.3622665,-5.2907128,3,835.0,44.48142,0.070069,1.028024,3.284041,37.91028,0.07085529,1.771907,67.17349,0.125549,142.0966,4.976,6.119,3.847,14.555,146.0788,0.4783403,0.85,2.484251667,0.11105789172000001,1.0,3.5137414439999994,0.018989871479999997,1.0,6.892519525000001,0.0236025239,1.0,13.435860799999999,0.029905271679999998,1.0,19.98313548,0.030489570719999998,1.0,29.49123398,0.08494887714,1.0,39.83095624,0.26999125100000004,0.75,44.87008742999999,0.24551844029999997,0.73,57.57620206,0.2944111037,0.71,89.9261,0.449349,0.83,103.22210403,0.46604611980000005,0.79,146.675793,0.7873175579999999,0.85,53.4644439,0.240019297,1.0,98.44335204000001,0.4851124345,1.0,154.2757752,0.2922304284,1.08,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,147.3195133,0.19483680789000002,1.0,144.23922408,0.22197996296000003,1.0,120.92232239999998,3.7568702951999997,1.0,223.85982724000002,4.9468019708,1.0,1.0,0.0,0.71,0.0,0.0,1.0,0.85,0,0,1,535.0381,1,-99.0,0.5108,285.2,12.98,0,1
1792,3873.271,593.98,34.2671967,-5.2919302,3,211.0,4.053136,0.07177825,1.058616,3.05508,3.096949,0.07258373,1.771907,5.487505,0.1286116,11.69702,4.559,3.962,3.164,10.622,12.38266,0.3466484,0.81,1.299519117,0.10387550663999999,1.0,1.620598608,0.017692814879999998,1.0,1.8800791749999999,0.021931069350000002,1.0,1.785916688,0.027810130399999997,1.0,2.1936199530000002,0.02855160945,1.0,2.6793763889999997,0.07883358586,1.0,4.287834950000001,0.26360897260000005,0.7,5.380658198999999,0.2733597531,0.53,6.824365024,0.2809416407,0.66,7.92505,0.447323,0.75,9.193965939000002,0.46048059360000004,0.74,13.510491299999998,0.7521827084999999,0.8,6.482759779999999,0.2189602632,1.0,8.429225551,0.44623693680000004,1.0,12.951327600000003,0.26571652290000003,1.09,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,25.331631232000003,0.161558864,1.01,32.406892294,0.19743657948,0.96,36.143507013,3.6051126462,1.0,48.664845097000004,5.5262977701,1.0,1.0,0.0,0.53,0.0,0.0,1.0,0.81,0,0,1,42.66726,1,-99.0,1.8684,269.5,11.84,1,1
1865,1589.481,605.538,34.3627701,-5.2914624,3,204.0,7.433846,0.070069,1.078664,2.086351,7.335278,0.07085529,1.771907,12.99743,0.125549,14.37854,2.967,3.123,3.017,9.209,15.50961,0.2908605,0.85,-0.001687440621,0.0705962349,1.0,0.26329633199999997,0.012062010599999999,1.0,0.264663176,0.01499201665,1.0,0.428034496,0.018994677759999995,1.0,0.5980102653,0.01937000184,1.0,0.7464096262000001,0.05397797606,1.0,1.4672109860000002,0.17883297020000002,0.69,1.8714636359999999,0.1603874034,0.69,2.8638542140000003,0.1957063087,0.65,9.2467,0.298223,0.76,11.178414179999999,0.3100862601,0.72,15.000667499999999,0.515831532,0.8,2.366994294,0.15242764179999999,1.0,10.561539584999998,0.3080930971,1.0,16.39649898,0.1857271896,1.08,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,24.963381844,0.1614288765,0.99,29.091721036000003,0.1847564488,0.98,36.17610730199999,3.1414303700999993,1.0,44.44689786800001,4.200333593200001,1.0,1.0,0.0,0.65,0.0,0.0,1.0,0.85,0,0,1,103.5248,1,-99.0,2.6725,30.77,12.81,0,1
1869,1638.188,591.869,34.360733,-5.2920318,0,67.0,1.491061,0.07090818,1.158596,1.884841,1.458012,0.07170389,1.771907,2.583462,0.1270526,2.425706,2.561,2.242,2.068,6.46,2.810414,0.207209,0.83,0.30645594,0.06375640458,1.0,0.5128417368,0.010899406763999999,1.0,0.5831584504999999,0.01354804575,1.0,0.5671715871999999,0.017152849919999998,1.0,0.6160502418,0.01749402081,1.0,0.5807508534,0.048749386029999994,1.0,0.7901283394,0.1664487046,0.65,1.1070598139999999,0.14924964599999999,0.65,1.81965013,0.184347367,0.6,2.78174,0.276671,0.72,2.1792726809999996,0.286207857,0.69,3.1004321849999994,0.46620649499999994,0.8,1.5594884059999998,0.13763818739999997,1.0,2.18299767,0.2782816629,1.0,2.923792821,0.1677739554,1.08,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,5.0043908423,0.16367173282,0.97,5.150672930200001,0.1824783604,1.0,11.392585914,3.0520545107999997,1.0,13.717693461000001,4.0070387785,1.0,1.0,0.0,0.6,0.0,0.0,1.0,0.83,0,0,1,20.3338,1,-99.0,2.1146,15.14,10.78,0,1
1915,3955.751,633.194,34.2637482,-5.2902951,3,316.0,10.53355,0.07177825,1.056276,2.540842,9.999283,0.07258373,1.771907,17.7178,0.1286116,25.33814,3.655,3.758,3.467,10.829,26.76408,0.3539273,0.81,0.1293246627,0.08637871581,1.0,0.1395267912,0.01471624632,1.0,0.2659549925,0.018260665000000002,1.0,0.29549473439999996,0.023123572959999998,1.0,0.7366567278,0.023768049059999997,1.0,1.389588244,0.06564606532,1.0,4.090331542,0.20113684240000002,0.83,6.795099989999999,0.22112237699999998,0.56,9.985361904000001,0.20943538720000002,0.82,15.1556,0.333976,0.93,18.437692769999998,0.35128480409999996,0.88,28.807237199999996,0.5780037419999999,0.94,9.590768235999999,0.18204744599999997,1.0,17.47348178,0.3710632065,1.0,28.254121380000004,0.22088938950000003,1.09,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,45.443557207000005,0.13586834248000002,1.06,52.557208466000006,0.15908098024,1.0,37.776701979,2.8205331042,1.0,35.195250648,4.6036117147999995,1.0,1.0,0.0,0.56,0.0,0.0,1.0,0.81,0,0,1,137.7621,1,-99.0,1.6188,7.974,12.77,0,1
1920,2901.497,603.732,34.3078651,-5.2915316,0,44.0,0.709951,0.07361902,1.188243,2.122207,0.6509323,0.07444515,1.771907,1.153392,0.1319099,1.267976,2.964,2.196,1.774,5.921,1.506663,0.1988981,0.77,0.09038734895999999,0.07124153331,1.0,0.11499971399999999,0.012375946439999999,1.0,0.17588578500000002,0.015160625950000001,1.0,0.22520672479999998,0.019408033119999998,1.0,0.2189422557,0.01963930206,1.0,0.24852013039999998,0.05455125964,1.0,0.36787386560000007,0.21903533040000003,0.48,0.13203469439999999,0.2019676113,0.46,0.3907335447,0.2302504417,0.48,1.26101,0.370648,0.51,1.143321642,0.3782789505,0.53,1.3371704549999999,0.6308139615,0.55,0.4455323138,0.15365345519999998,1.0,0.121748987,0.3134067041,1.0,1.679333661,0.18569235150000002,1.09,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,0.1545033372,0.1062797466,0.49,0.26211038810000004,0.11163049929999999,0.48,-99.0,-99.0,0.0,4.420608660600001,0.12277329774000001,1.0,5.240063850000001,0.14929635518,1.01,18.227324415,3.1811599424999994,1.0,12.054853450000001,3.5317821614000002,1.0,1.0,0.48,0.46,0.0,0.0,1.0,0.77,0,0,1,8.743785,1,-99.0,2.834,42.66,11.91,0,1
1998,3968.481,648.326,34.2632141,-5.2896647,3,194.0,5.095733,0.07177825,1.076379,2.269453,5.134634,0.07258373,1.771907,9.098095,0.1286116,10.74391,3.123,3.203,3.029,9.344,11.56452,0.3025541,0.81,0.12592791735,0.07714740267,1.0,0.03445255512,0.01314611928,1.0,0.0578387598,0.016313537450000002,1.0,0.1800440544,0.02065503504,1.0,0.41437517100000004,0.02123392026,1.0,0.7061089294999999,0.05865096658,1.0,1.9519789260000002,0.17541344960000002,0.87,2.423761263,0.1924667325,0.59,3.686550281,0.1815913703,0.87,5.86761,0.295108,0.95,7.6366009980000005,0.3005260056,0.96,12.003405449999999,0.508327476,0.97,3.301275922,0.16260325620000002,1.0,7.361566142,0.3314343034,1.0,12.113840790000001,0.19728393750000003,1.09,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,25.740561508,0.12795231171,1.06,32.539033702000005,0.15069687808,0.99,29.532927695999998,2.6714340977999997,1.0,23.6872669,4.3628388685,1.0,1.0,0.0,0.59,0.0,0.0,1.0,0.81,0,0,1,70.74085,1,-99.0,1.5682,120.39999999999999,10.57,0,1
