id,x,y,ra,dec,SEflags,iso_area,fap_Ksall,eap_Ksall,apcorr,Ks_ratio,fapcirc09_Ksall,eapcirc09_Ksall,apcorr09,fcirc09_Ksall,ecirc09_Ksall,fauto_Ksall,flux50_radius,a_vector,b_vector,kron_radius,f_Ksall,e_Ksall,w_Ksall,f_u,e_u,w_u,f_B,e_B,w_B,f_V,e_V,w_V,f_R,e_R,w_R,f_i,e_i,w_i,f_z,e_z,w_z,f_J1,e_J1,w_J1,f_J2,e_J2,w_J2,f_J3,e_J3,w_J3,f_Hs,e_Hs,w_Hs,f_Hl,e_Hl,w_Hl,f_Ks,e_Ks,w_Ks,f_J,e_J,w_J,f_H,e_H,w_H,f_K,e_K,w_K,f_KsHI,e_KsHI,w_KsHI,f_F125W,e_F125W,w_F125W,f_F140W,e_F140W,w_F140W,f_F160W,e_F160W,w_F160W,f_F606W,e_F606W,w_F606W,f_F814W,e_F814W,w_F814W,f_Y,e_Y,w_Y,f_IRAC_36,e_IRAC_36,w_IRAC_36,f_IRAC_45,e_IRAC_45,w_IRAC_45,f_IRAC_58,e_IRAC_58,w_IRAC_58,f_IRAC_80,e_IRAC_80,w_IRAC_80,wmin_optical,wmin_hst_optical,wmin_fs,wmin_jhk,wmin_hst,wmin_irac,wmin_all,star,nearstar,use,snr,use_nosnr,z_spec,z_peak,f24,e24,Messias Selection,Lacy Selection,Donley Selection
7140,3125.859,1953.186,34.2984848,-5.2352986,2,209.0,2.198023,0.05188831,1.053317,3.185076,2.028111,0.05247059,1.771907,3.593625,0.09297301,6.646496,4.434,4.749,2.885,11.104,7.000869,0.2628958,1.55,0.312792435,0.10742880822,1.0,0.3132887112,0.0185023976399999,1.0,0.368801323,0.0226561534499999,1.0,0.3943573695999999,0.0292410873599999,1.0,0.5546025219,0.02962753542,1.0,0.9832322938,0.08212891739,1.0,1.3965884300000002,0.209030985,1.23,2.086475958,0.1853657189999999,1.24,2.633478546,0.218952586,1.2,4.19572,0.373586,1.18,4.377076434,0.3803037183,1.18,6.5775348,0.6100469969999999,1.34,2.254364168,0.2290331148,1.0,3.850023111,0.4660508359999999,1.0,7.325069463,0.2859236766,1.01,7.042395563,0.347354946,1.16,2.29603,0.150191,0.98,3.10369,0.275818,0.95,3.90111,0.14071,0.96,0.3361825446,0.1105178669999999,1.04,0.5416416292,0.115034812,1.03,1.243025548,0.102795392,1.04,15.579074668,0.13903130232,0.97,20.516294246,0.16118427192,1.07,34.329560187,3.7517355537,1.0,28.019769296,4.8713953747,1.0,1.0,1.03,1.18,1.0,0.95,1.0,1.0,0,0,1,38.65235,1,-99.0,1.8681,56.75,11.47,0,1,0
7248,1535.429,1998.698,34.365036,-5.2334099,2,430.0,23.0456,0.05155675,1.055088,2.637576,24.84919,0.05213531,1.771907,44.03045,0.09237892,57.61084,3.396,4.03,3.297,10.935,60.78452,0.2569156,1.57,2.243951295,0.0889592694,1.0,3.112252884,0.0152418985199999,1.0,5.1492404050000005,0.0187592270999999,1.0,11.134611199999998,0.02403672288,1.0,16.50282732,0.02447297622,1.0,21.57746279,0.06745713389,1.0,29.313011040000003,0.170578171,1.22,31.8205503,0.1515878973,1.24,35.38467636,0.1827509862,1.18,45.5686,0.302032,1.17,52.74706257,0.3051463644,1.17,61.75808309999999,0.4962386714999999,1.37,34.60568748,0.1917061006,1.0,49.666870120000006,0.3867002349999999,1.0,63.584811,0.2389291911,1.01,61.62080256,0.2699121481,1.33,32.614,0.174529,0.51,38.0263,0.174871,1.67,42.847,0.162858,0.51,7.669884288,0.0926991656999999,1.03,17.562033879999998,0.09733948444,1.0,26.39853624,0.08334384412,1.07,56.120740856000005,0.12212928767,0.99,40.764754478,0.15986306252,1.08,52.134939879,3.302372319,1.0,28.432049614,4.5351436957,1.0,1.0,1.0,1.17,1.0,0.51,1.0,1.0,0,0,1,476.6287,1,-99.0,0.5749,62.2,12.34,0,1,0
7276,4590.295,1969.099,34.2372055,-5.234622,0,155.0,3.308638,0.05013965,1.085299,2.383644,3.368034,0.05070231,1.771907,5.967844,0.08983978,7.266769,3.187,3.112,2.794,8.846,7.886615,0.1990287,1.67,0.11533201761,0.07972117173,1.0,0.4015064735999999,0.0138270599999999,1.0,1.096526755,0.017046849,1.0,1.638235056,0.02182501808,1.0,1.9878789,0.0222749333099999,1.0,2.059594695,0.0618083224,1.0,2.282563586,0.1611731976,1.16,2.543456727,0.1444232159999999,1.18,2.854273893,0.1653669287,1.17,4.24066,0.28123,1.16,6.65825967,0.2896317621,1.17,8.406935594999998,0.4678379039999999,1.26,3.01986314,0.1699717683999999,1.0,5.184522805,0.3451469445,1.0,7.671983040000001,0.1993552209,1.16,7.904936088999999,0.2609095777999999,1.17,2.93608,0.111623,0.98,3.83,0.210721,0.89,4.58342,0.103067,0.99,1.277960346,0.08356566954,1.02,2.031782156,0.08760076424,0.98,2.26129358,0.07713481888,1.01,10.0560461795,0.12207854055,0.94,12.025615210000002,0.14742394254,0.94,18.529406241,3.035690532,1.0,21.649352974,4.320807144600001,1.0,1.0,0.98,1.16,1.0,0.89,1.0,1.0,0,0,1,66.42763,1,-99.0,3.2253,18.31,8.652999999999999,0,1,1
7296,1958.851,2047.078,34.3473167,-5.2313924,3,989.0,52.66825,0.05059896,1.023697,3.509884,50.56952,0.05116677,1.771907,89.60449,0.09066276,180.5802,4.817,6.351,4.181,15.459,184.8594,0.3695679,1.63,6.869285421,0.11798438481,1.0,9.794831796,0.0203024905199999,1.0,21.6762321,0.02501347815,1.0,34.86149871999999,0.03210072384,1.0,44.05628031,0.0325445295,1.0,62.32056097,0.08992669307,1.0,72.35804796000001,0.2299118654,1.2,79.53884756999999,0.2018002265999999,1.24,100.46773696,0.2434042937,1.19,133.554,0.401568,1.17,150.81417810000002,0.4037343561,1.17,190.7355345,0.6586765979999999,1.38,95.68904926,0.2547070372,1.0,144.38429,0.5158882718000001,1.0,195.8312943,0.3173486985,1.01,184.8001325,0.3544082446,1.39,92.5787,0.167324,0.98,111.206,0.306544,0.96,127.682,0.158146,0.95,26.32246782,0.1124173518,1.24,47.58081567,0.1146749585,1.27,69.46880956000001,0.1066238564,1.17,138.33592119,0.1684003661,0.94,153.91066110000003,0.17252088308,1.17,113.81790078,3.6829658544,1.0,367.9209497000001,4.8744263817,1.0,1.0,1.24,1.17,1.0,0.95,1.0,1.0,0,0,1,988.3275,1,-99.0,0.4066,463.1,10.85,0,1,0
7297,4527.683,1981.155,34.2398262,-5.2341199,0,193.0,7.789673,0.04925736,1.093307,2.140875,8.925913,0.04981011,1.771907,15.81589,0.0882589,15.25346,2.591,2.884,2.757,8.459,16.67672,0.1873114,1.72,0.10815129666,0.07164015645,1.0,0.0856509674399999,0.0124206184799999,1.0,0.137050084,0.0153169475,1.0,0.299876736,0.01960037328,1.0,0.8667701195999999,0.02000588772,1.0,1.852441301,0.05548871517,1.0,4.400485884,0.1422289088,1.2,5.683747734,0.1284672438,1.2,7.436599459,0.1473302691,1.19,10.4518,0.251703,1.17,11.80487196,0.2589717312,1.18,16.6290987,0.4111841954999999,1.32,7.267269870000001,0.152681403,1.0,11.55008038,0.3099799247,1.0,17.049555,0.176808636,1.19,16.296379939999998,0.2336451526,1.17,7.04995,0.100435,0.98,8.52572,0.214635,0.69,10.2858,0.0925741,0.99,0.1127577462,0.07576475442,1.0,1.13467231,0.07826922074,0.99,3.852513132,0.06972189244,1.0,25.217252631,0.12293832987,0.97,24.959549090000003,0.14569961588,0.95,21.494184705,3.0772757787,1.0,22.025092232,4.2266727272,1.0,1.0,0.99,1.17,1.0,0.69,1.0,1.0,0,0,1,179.1988,1,-99.0,1.4056,13.6,11.04,0,1,0
7329,4144.209,1988.329,34.2558746,-5.2338252,3,215.0,4.696506,0.05139334,1.071071,2.401116,5.193991,0.05197006,1.771907,9.203269,0.09208612,10.52858,3.04,3.367,3.092,9.68,11.27686,0.2248113,1.58,0.01503106221,0.08082013758,1.0,0.0090967499999999,0.01392648048,1.0,0.0792886835999999,0.0171994308,1.0,0.1102663983999999,0.0219645630399999,1.0,0.1288110221999999,0.0224433195,1.0,0.1157986873,0.06205989578,1.0,0.07929092188,0.158291045,1.22,0.4526339012999999,0.1417388994,1.23,0.9073398829,0.1646990551,1.2,2.82,0.283219,1.18,5.085858915,0.2907661698,1.18,10.867906499999998,0.4611474255,1.34,0.6939729174,0.171493287,1.0,3.466128814,0.3476060067,1.0,11.73378879,0.2075200047,1.09,11.0328583,0.2587299465,1.17,0.793484,0.097563,1.33,1.75347,0.205487,0.95,2.37131,0.104142,0.99,0.06324464916,0.0662466336,1.64,0.1047587763,0.06421541342,1.85,0.1986817776,0.07891147632,0.99,23.430610840000003,0.13024685106,1.02,30.804739126000005,0.1397836475,1.11,38.829307188,3.1418391336,1.0,29.856728514,3.5684045411,1.0,1.0,1.64,1.18,0.99,0.95,1.0,1.0,0,0,1,99.94198,1,-99.0,2.9426,25.64,10.35,0,1,0
7335,3701.164,2021.046,34.2744141,-5.2324662,0,495.0,22.01192,0.05346369,1.047657,2.622577,22.54742,0.05406365,1.771907,39.95193,0.09579576,55.10199,3.542,4.26,3.563,11.688,57.72797,0.2863743,1.46,3.25670241,0.08868315183,1.0,4.089260628,0.0152143563599999,1.0,5.90241537,0.0187327283,1.0,11.39475696,0.02402533568,1.0,15.71787504,0.02449190373,1.0,20.37474621,0.0676698422799999,1.0,27.184517060000005,0.1744110516,1.21,27.83145456,0.1540278117,1.24,32.56983348,0.1800530212,1.2,40.9895,0.310421,1.18,47.02549068,0.3189970997999999,1.17,58.82048339999999,0.5027132594999999,1.35,31.8889746,0.1878608844,1.0,46.20949053,0.3807359597,1.0,60.70232772000001,0.2310462792,1.05,55.95649426,0.2939056622,1.08,30.8438,0.122486,1.0,34.9865,0.224096,0.96,41.0695,0.113637,0.99,8.302881294,0.09266008338,1.0,17.04808421,0.09372389337,1.04,25.34129032,0.08884790856,0.93,52.597122898,0.13611001524,0.96,38.173761528,0.15083503708,1.19,49.500610308,3.6800910711,1.0,40.695261033,3.9332564642,1.0,1.0,1.0,1.17,0.93,0.96,1.0,1.0,0,0,1,417.0533,1,-99.0,0.5634,87.67,10.12,0,1,0
7380,3001.609,1985.713,34.3036842,-5.2339439,2,139.0,2.123951,0.05205651,1.085199,2.582728,2.149666,0.05264067,1.771907,3.809009,0.09327438,5.054915,3.379,3.192,2.727,8.851,5.485588,0.2073771,1.54,0.1845673782,0.08700430068,1.0,0.2197707623999999,0.01500622272,1.0,0.3600620615,0.0183628136,1.0,0.4524766031999999,0.0237255417599999,1.0,0.4304419791,0.02400341706,1.0,0.4295430629999999,0.0665875172499999,1.0,0.7564115976,0.1773200726,1.12,0.9624188952,0.1591664192999999,1.1,1.163749386,0.1848065300999999,1.11,2.43134,0.324675,1.02,3.053624913,0.3190374297,1.09,6.216008609999999,0.524367183,1.19,0.7214818897999999,0.1859052454,1.0,2.39090221,0.3785828994,1.0,5.715000279000001,0.2318475555,1.01,5.446511106999999,0.2815443318,1.17,1.38596,0.122501,0.97,1.87351,0.178872,1.49,2.62683,0.114855,0.95,0.4289106017999999,0.09480698448,0.93,0.6035817826000001,0.09290273726,1.04,0.5010132972,0.08434006504,1.02,16.611549782,0.12804455084,0.93,24.524604090000004,0.14258551202,1.04,38.04370853699999,3.1804801631999995,1.0,34.910800674,4.2913641327,1.0,1.0,0.93,1.02,1.0,0.95,1.0,1.0,0,0,1,40.8366,1,-99.0,2.6175,55.21,9.648,0,1,1
7404,2722.438,2009.224,34.3153648,-5.2329659,2,285.0,12.43257,0.05364773,1.073593,2.294533,13.93355,0.05424975,1.771907,24.68895,0.09612552,26.57146,2.88,3.296,3.053,9.517,28.52694,0.2305073,1.45,0.1396601901,0.07709901489,1.0,0.1222412868,0.01332816624,1.0,0.1671272905,0.0163153539,1.0,0.4819787679999999,0.0210810198399999,1.0,1.057273056,0.02128854525,1.0,2.233937645,0.05909956248,1.0,3.810941518,0.2323403554,0.51,5.793112583999999,0.1953666980999999,0.57,8.229393929,0.2427425287,0.51,17.2679,0.412538,0.49,17.03597022,0.4127589468,0.5,28.31834625,0.6494315924999999,0.61,7.458314304,0.1655194128,1.0,17.80599648,0.3373146214999999,1.0,30.584051280000004,0.2051277885,1.02,27.98849618,0.2506410058,1.18,7.44561,0.10812,0.99,10.9339,0.193936,1.01,14.548,0.101953,0.96,0.3791531352,0.0721928194799999,1.27,1.308496339,0.07422988985,1.29,3.886403976,0.07554475148,1.01,63.040370643,0.13400733744,0.93,77.958733314,0.15350345024,0.99,66.302055645,3.2156573421,1.0,73.25504581400001,4.509438221700001,1.0,1.0,1.27,0.49,1.0,0.96,1.0,1.0,0,0,1,256.8407,1,-99.0,1.409,149.2,11.5,0,1,0
7462,3585.053,2016.714,34.2792702,-5.2326474,0,259.0,7.682848,0.05622745,1.065448,2.593034,7.545866,0.05685842,1.771907,13.37057,0.1007478,18.69813,3.533,3.922,2.877,10.077,19.92189,0.2566888,1.32,0.3261797207999999,0.08770720359,1.0,0.4587359471999999,0.0150463043999999,1.0,0.4259991965,0.0185023597,1.0,0.7335975855999999,0.0237674673599999,1.0,1.236515595,0.02420200881,1.0,2.083183446,0.06689683861,1.0,4.181415418,0.1717789818,1.22,5.158159776,0.1515437406,1.25,6.565655633,0.1780626357,1.2,11.1439,0.30677,1.18,12.77806347,0.3136766553,1.18,20.12960895,0.4967374529999999,1.35,5.848262406,0.185885322,1.0,12.47062689,0.3769523622,1.0,21.21925329,0.2295060129,1.04,19.10120329,0.3339081923999999,0.82,6.42085,0.121577,0.99,7.96324,0.224138,0.94,11.084,0.112343,0.99,0.6446985888,0.0916278688799999,1.0,1.411286273,0.09276007753,1.04,3.909154096,0.1035647952,0.67,42.898557942,0.13086631949,0.98,53.45105626000001,0.15125094684,1.17,47.68558837799999,3.5759101337999994,1.0,41.156966831,4.1025524625,1.0,1.0,1.0,1.18,0.67,0.94,1.0,1.0,0,0,1,132.7133,1,-99.0,1.4541,104.6,10.46,0,1,0
7542,4072.186,2025.425,34.2588882,-5.2322803,0,117.0,2.744848,0.05188831,1.103724,2.198757,3.094004,0.05247059,1.771907,5.482288,0.09297301,5.468082,2.688,2.933,2.435,8.017,6.035254,0.1868541,1.55,-0.09024333771,0.07407068232,1.0,-0.00693698562,0.0127548190799999,1.0,0.03844195875,0.01574381325,1.0,0.1055841887999999,0.0201223211199999,1.0,0.1940579739,0.02055066657,1.0,0.3300307048,0.056808826,1.0,0.3304441176,0.1462953378,1.2,0.5228410004999999,0.1297549764,1.23,0.5171449131,0.1508742752,1.2,1.98423,0.260602,1.17,3.866634333,0.2662838523,1.18,6.204108044999999,0.419559258,1.36,0.5381740266,0.1571442445999999,1.0,3.000243683,0.3184176233,1.0,6.358006035000001,0.190068228,1.09,5.988939638,0.2368789718999999,1.17,0.812132,0.10298,1.0,0.921696,0.18829,0.95,1.89349,0.0953551,0.99,0.03187593942,0.06364240632,1.49,0.1812103917999999,0.06551571693,1.49,0.2273996544,0.07150704456,1.01,11.496458465000002,0.12098258994,0.98,15.44858119,0.13162366994,1.09,15.822316766999998,2.9780123223,1.0,25.951872691,3.5251910413000003,1.0,1.0,1.49,1.17,1.0,0.95,1.0,1.0,0,0,1,58.96645,1,-99.0,3.1927,-11.62,9.79,0,1,1
7915,699.892,2157.297,34.3999977,-5.2268023,3,328.0,5.4662,0.05872766,1.040176,3.757482,4.909763,0.05938668,1.771907,8.699644,0.1052277,19.74583,5.051,5.831,3.024,12.597,20.53915,0.3429225,1.2,0.6147245016,0.12759422352,1.0,1.023941376,0.0218495538,1.0,2.064694605,0.02654891265,1.0,2.72806256,0.0342562172799999,1.0,2.785138965,0.0347781718199999,1.0,4.054477683,0.0959575604,1.0,5.289592242,0.256195361,1.11,5.238186093,0.2278054421999999,1.13,8.406105546000001,0.2761514801999999,1.05,14.7117,0.508585,0.86,17.19418752,0.4971818367,0.91,17.95390065,1.124470455,0.56,7.295508667999999,0.2701067768,1.0,14.05874361,0.5446590786,1.0,22.797313650000003,0.3544649991,0.92,20.10072969,0.4415886161,0.99,7.86544,0.174561,1.04,10.9884,0.328689,0.96,13.4503,0.160063,1.08,2.400368856,0.1116546162,1.43,3.258823437,0.1243426939,1.26,5.05560392,0.1352675268,0.83,35.546059381,0.20366181525,0.98,43.103162074,0.23624257706,0.97,43.93998203699999,3.9849379302,1.0,30.732319902000004,5.2623319117,1.0,1.0,1.26,0.86,0.83,0.96,1.0,1.0,0,0,1,82.67448,1,-99.0,2.4684,144.5,12.38,0,1,0
7926,4468.644,2141.82,34.2422981,-5.2274261,3,275.0,7.331506,0.05059896,1.05502,2.711968,7.545455,0.05116677,1.771907,13.36984,0.09066276,18.8459,3.715,3.83,3.473,10.941,19.88281,0.2522925,1.63,1.54815294,0.09069918132,1.0,1.476539676,0.01575321984,1.0,1.76063156,0.0193900695,1.0,2.0324599199999995,0.02487668416,1.0,2.600777172,0.02533579608,1.0,4.574439296,0.07028688482,1.0,6.391558332000001,0.1792370296,1.21,8.347115574,0.1596808961999999,1.24,11.46309333,0.1862053995,1.2,15.1849,0.316742,1.18,17.315384039999998,0.3261003327,1.19,19.6453974,0.5240183549999999,1.31,11.2871304,0.1936585938,1.0,16.60927497,0.3929230101,1.0,20.22256692,0.2298955662,1.13,19.53459169,0.2971990236,1.16,10.0104,0.124051,1.03,11.7111,0.230389,0.96,15.3274,0.11605,1.01,1.973478558,0.08583528072,1.25,3.063033556,0.08816193852,1.25,6.2729501480000005,0.08736319472,1.02,31.287034542000004,0.14827351756,1.04,37.468280738,0.17080822318,1.01,34.510939191,3.3083492253,1.0,43.67480428,4.8337580829,1.0,1.0,1.25,1.18,1.0,0.96,1.0,1.0,0,0,1,147.4679,1,-99.0,1.4806,15.79,10.36,0,1,0
8055,1093.304,2185.918,34.3835373,-5.2256093,3,598.0,44.21662,0.05107112,1.048988,2.412271,50.97968,0.05164423,1.771907,90.33127,0.09150877,101.6813,3.018,4.091,3.62,11.545,106.6625,0.2699194,1.6,20.10717075,0.08180197428,1.0,23.35664736,0.01398223656,1.0,29.889577900000003,0.0170662956999999,1.0,40.4007504,0.02200721328,1.0,41.77919298,0.02236623648,1.0,45.6998331,0.06169682284,1.0,48.37851766000001,0.1557726492,1.22,52.20482336999999,0.1385092989,1.24,53.23420918,0.1651225847,1.2,97.0757,0.277347,1.17,77.33330712,0.2813289732,1.17,106.34202375,0.4560734669999999,1.37,57.35988804,0.1748414667999999,1.0,95.28125876,0.3521253344,1.0,114.4547712,0.2240659908,0.96,107.6404036,0.2475467687999999,1.31,54.5174,0.115438,0.98,66.9509,0.215085,0.92,81.697,0.124141,0.74,26.71528716,0.07086811794,1.47,34.89307139,0.07553719325,1.4,47.257662360000005,0.08120894552,0.95,208.7516058,0.15063419455,1.04,277.43463174,0.15558606924,1.05,325.63914648,2.7533715813,1.0,476.57948796,4.0331054387,1.0,1.0,1.4,1.17,0.95,0.74,1.0,1.0,0,0,1,987.1323,1,-99.0,2.7331,1096.0,10.33,0,1,1
8077,1280.623,2173.74,34.3756981,-5.2261162,0,520.0,18.6971,0.05155675,1.043068,2.74926,20.30428,0.05213531,1.771907,35.9773,0.09237892,49.28075,3.55,4.16,3.991,12.224,51.40319,0.2909707,1.56,13.31265597,0.09309373638,1.0,14.70572208,0.01591153128,1.0,19.3481843,0.0194881578,1.0,28.222554079999995,0.0250862086399999,1.0,30.797314380000003,0.02550673209,1.0,33.81513896,0.07031196223,1.0,43.46356392,0.1769604494,1.23,37.7149563,0.1578540410999999,1.24,39.760673780000005,0.1884106041,1.2,46.834,0.313892,1.18,49.5902655,0.3212080056,1.16,53.33271704999999,0.518473266,1.37,40.47973496,0.1996775578,1.0,50.10720353999999,0.402188129,1.0,54.14801427,0.2530987965,0.98,52.17683984,0.2819611265,1.32,38.9097,0.130717,0.99,42.79,0.241035,0.95,46.3756,0.120862,1.01,22.40499054,0.0840909695399999,1.36,31.376859040000003,0.09168830564,1.23,43.146530160000005,0.08964045244,1.01,39.676594176,0.1422758943099999,1.08,34.83227865600001,0.16043667822,1.14,33.655425183,3.1604877084,1.0,45.55001544,4.0683760104,1.0,1.0,1.23,1.16,0.98,0.95,1.0,1.0,0,0,1,389.4535,1,0.534,0.5435,80.52,9.157,0,1,0
8092,3707.811,2143.882,34.2741356,-5.2273474,0,182.0,5.527466,0.05402159,1.086283,2.221841,6.220672,0.05481982,1.771907,11.02245,0.09713563,11.30567,2.757,3.072,2.798,8.795,12.28115,0.2138072,1.43,0.03171690969,0.0750868257,1.0,0.10790100216,0.0128990235599999,1.0,0.4132648135,0.01586113455,1.0,0.5430141599999999,0.0203805,1.0,0.7475719188,0.02075043516,1.0,0.9260717846,0.05735093766,1.0,1.225075032,0.1465702222,1.23,1.281016674,0.1303125831,1.24,2.134904795,0.1527821946,1.2,3.52105,0.26355,1.17,7.926055929,0.2687656923,1.18,12.022973849999998,0.4277194935,1.34,1.871373504,0.1593242839999999,1.0,6.00669578,0.3228518891,1.0,13.030610670000002,0.1957405041,1.05,12.068207569999998,0.252068064,1.06,1.9135,0.101982,1.03,2.63487,0.190613,0.95,4.36447,0.0952364,1.01,0.3633058848,0.07849337274,1.0,0.7908889800000001,0.08388707612,0.93,0.99832018,0.0740189312,0.96,19.335131074000003,0.13102344838,0.92,26.526528000000003,0.14686680358,1.14,41.498868813,3.2309798138999994,1.0,39.14878212000001,3.790279534,1.0,1.0,0.93,1.17,0.96,0.95,1.0,1.0,0,0,1,113.4749,1,3.222,3.236,20.21,9.547,0,1,1
8106,1881.829,2148.124,34.3505402,-5.2271819,0,196.0,6.46949,0.05123147,1.082106,2.376741,7.035109,0.05180637,1.771907,12.46556,0.09179609,14.2096,3.018,3.149,2.868,9.016,15.3763,0.2073755,1.6,1.584789402,0.08002660359,1.0,1.863003204,0.0137434258799999,1.0,1.977163085,0.0169286729,1.0,2.474894048,0.0217532787199999,1.0,3.086105988,0.0220440765299999,1.0,4.39394189,0.0608753628199999,1.0,7.186108590000001,0.155082338,1.21,7.902293300999999,0.1372225932,1.23,8.924593333,0.1648283538,1.19,10.8791,0.272795,1.16,14.41628469,0.2734822224,1.17,15.79648455,0.4509442064999999,1.35,9.2318744,0.1725660047999999,1.0,12.49095337,0.3491371209,1.0,15.73763661,0.2151685512,1.01,15.35376017,0.2427707114999999,1.36,8.77586,0.113303,0.98,10.4599,0.220123,0.85,11.8122,0.10706,0.95,2.0592705540000003,0.07618709562,1.24,3.281913215,0.07768625807,1.27,6.93283056,0.07344959236,1.13,24.196455594,0.15293102168,0.92,27.016183964000003,0.1610171507,1.17,19.584340842,3.2052333128999995,1.0,22.893903458,4.01888294,1.0,1.0,1.24,1.16,1.0,0.85,1.0,1.0,0,0,1,135.7962,1,-99.0,1.5111,49.28,12.62,0,1,0
8107,2404.077,2168.841,34.3286896,-5.2263165,0,359.0,16.441,0.05292273,1.055634,2.68061,16.23153,0.05351661,1.771907,28.76077,0.09482647,41.74924,3.643,3.738,3.522,10.885,44.07192,0.2624166,1.49,1.0722693645,0.0900629716199999,1.0,1.453196016,0.0155472134399999,1.0,1.59215048,0.0190720839,1.0,2.614376896,0.0246413831999999,1.0,4.064040414,0.02485319361,1.0,6.9382799230000005,0.06893400351,1.0,12.461873940000002,0.1825263418,1.12,14.931844829999998,0.1629988101,1.11,18.12849222,0.1920360582,1.12,31.0759,0.31433,1.13,32.021009910000004,0.3163001669999999,1.13,45.25224405,0.5539494989999999,1.14,17.08284746,0.1938746053999999,1.0,31.139725480000003,0.3945071499,1.0,46.31630382,0.2414364786,1.01,43.2178036,0.2971228878,1.16,17.1881,0.124879,1.02,22.6145,0.232644,0.96,27.5205,0.118241,0.98,2.150914392,0.0962433648,0.98,4.829864946,0.0990908372,0.99,11.651088280000002,0.08826909864,1.01,75.99185718800001,0.1434760429,1.01,85.808825354,0.15541280762,1.04,60.73978112099999,3.2496821439,1.0,74.27958954600001,4.6252754941,1.0,1.0,0.98,1.11,1.0,0.96,1.0,1.0,0,0,1,303.2989,1,-99.0,1.3699,164.20000000000002,12.23,0,1,0
8144,4034.927,2156.773,34.2604485,-5.2268071,3,186.0,7.418697,0.05328153,1.090328,2.165593,8.453201,0.05387944,1.771907,14.97829,0.09546937,14.73491,2.622,2.947,2.786,8.596,16.06588,0.2059606,1.47,0.05098779111,0.07292780904,1.0,0.1220856623999999,0.0125745634799999,1.0,0.1439109225,0.0154913266999999,1.0,0.4495356,0.01985058112,1.0,0.9804783618,0.0202377252,1.0,2.332309031,0.05596039028,1.0,4.035437334,0.1429099194,1.22,4.917279843,0.1270501218,1.24,6.400733614000001,0.1488217856,1.2,9.19245,0.256043,1.17,10.64616291,0.2618982341999999,1.18,16.1381871,0.416666538,1.34,5.899088048,0.1550071978,1.0,10.522057607,0.3139855669,1.0,16.62685272,0.1881014589,1.08,15.86689594,0.2379966064,1.13,5.80172,0.100146,1.02,7.42487,0.184514,0.96,9.17552,0.0924815,1.02,0.2209716473999999,0.07652538882,1.0,1.363637726,0.07991725118,0.97,3.629239744,0.07034210172,1.01,27.174885179,0.12656914072,0.98,23.213188628,0.13869178204,1.02,27.975225189,3.0667252008,1.0,24.748520668,4.3358512891,1.0,1.0,0.97,1.17,1.0,0.96,1.0,1.0,0,0,1,156.891,1,-99.0,1.0712,7.861,11.8,0,1,0
8151,3603.18,2196.812,34.2785149,-5.225143,2,774.0,39.18017,0.05778038,1.03151,3.182891,36.66646,0.05842877,1.771907,64.96957,0.1035304,120.8967,4.414,4.761,4.519,13.915,124.7062,0.3751347,1.25,4.158315243,0.10758664455,1.0,6.536068056,0.01848728304,1.0,10.9469962,0.02269461945,1.0,21.8603184,0.0292272156799999,1.0,31.86931755,0.0297132486,1.0,42.481732,0.08216428553,1.0,58.20325814,0.2125889812,1.2,59.87699865,0.1871093952,1.23,71.05594787,0.2182266807,1.21,88.8089,0.375442,1.18,102.13040466,0.3843367083,1.18,129.7735875,0.6080210294999999,1.36,69.59642088,0.2285140578,1.0,101.14975657,0.4632935048,1.0,131.4124803,0.2817230463,1.04,123.1955332,0.4217913558999999,0.78,65.966,0.147977,1.0,77.1577,0.27452,0.94,88.0352,0.137739,0.99,15.81005916,0.09536947572,1.39,35.243460250000005,0.1009236253,1.32,53.357819000000006,0.1330501224,0.61,116.6934184,0.17254447159,0.96,84.795864034,0.19097636698,1.12,105.099848847,3.8578796757,1.0,76.520063452,4.508713737100001,1.0,1.0,1.32,1.18,0.61,0.94,1.0,1.0,0,0,1,627.5412,1,0.626,0.5602,233.4,12.409999999999998,0,1,0
8160,2638.63,2176.537,34.3188744,-5.2259946,2,346.0,5.453873,0.05292273,1.040552,3.597303,4.804616,0.05351661,1.771907,8.513334,0.09482647,18.85465,4.973,5.52,3.169,12.547,19.61923,0.3074317,1.48,0.5634116931,0.12094282392,1.0,0.7731073116,0.0208897207199999,1.0,0.950033268,0.0255681364999999,1.0,0.9226592672,0.0331077663999999,1.0,1.575435708,0.03337528047,1.0,2.290846381,0.0926645268,1.0,4.446585858000001,0.327577466,0.63,6.387656877,0.2684645208,0.74,7.454273675,0.3380366887,0.65,10.159,0.539508,0.7,13.25685177,0.5739172272,0.63,19.565209499999995,0.9234891615,0.74,6.8489309,0.2597298312,1.0,13.06981617,0.5291921739,1.0,20.62024911,0.3233809683,1.01,19.29876593,0.3911213178,1.2,7.19718,0.169525,0.99,8.4458,0.306298,0.99,10.5746,0.161437,0.94,0.7721290145999999,0.1233267822,1.07,1.709629472,0.1277785554,1.07,3.62141878,0.1173408228,1.03,48.563527581,0.1659098056,0.95,66.620054886,0.19395139078,0.95,62.479859343,3.7765088616,1.0,52.625294024,5.3176166345,1.0,1.0,1.07,0.63,1.0,0.94,1.0,1.0,0,0,1,89.77804,1,-99.0,1.7426,411.1,13.14,0,1,0
