id,x,y,ra,dec,SEflags,iso_area,fap_Ksall,eap_Ksall,apcorr,Ks_ratio,fapcirc09_Ksall,eapcirc09_Ksall,apcorr09,fcirc09_Ksall,ecirc09_Ksall,fauto_Ksall,flux50_radius,a_vector,b_vector,kron_radius,f_Ksall,e_Ksall,w_Ksall,f_B,e_B,w_B,f_G,e_G,w_G,f_I,e_I,w_I,f_IA427,e_IA427,w_IA427,f_IA484,e_IA484,w_IA484,f_IA505,e_IA505,w_IA505,f_IA527,e_IA527,w_IA527,f_IA624,e_IA624,w_IA624,f_IA709,e_IA709,w_IA709,f_IA738,e_IA738,w_IA738,f_R,e_R,w_R,f_U,e_U,w_U,f_V,e_V,w_V,f_Rp,e_Rp,w_Rp,f_Z,e_Z,w_Z,f_Zp,e_Zp,w_Zp,f_Hl,e_Hl,w_Hl,f_Hs,e_Hs,w_Hs,f_J1,e_J1,w_J1,f_J2,e_J2,w_J2,f_J3,e_J3,w_J3,f_Ks,e_Ks,w_Ks,f_NB118,e_NB118,w_NB118,f_NB209,e_NB209,w_NB209,f_F125W,e_F125W,w_F125W,f_F140W,e_F140W,w_F140W,f_F160W,e_F160W,w_F160W,f_F606W,e_F606W,w_F606W,f_F814W,e_F814W,w_F814W,f_UVISTA_J,e_UVISTA_J,w_UVISTA_J,f_UVISTA_H,e_UVISTA_H,w_UVISTA_H,f_UVISTA_Ks,e_UVISTA_Ks,w_UVISTA_Ks,f_UVISTA_Y,e_UVISTA_Y,w_UVISTA_Y,f_IRAC_36,e_IRAC_36,w_IRAC_36,f_IRAC_45,e_IRAC_45,w_IRAC_45,f_IRAC_58,e_IRAC_58,w_IRAC_58,f_IRAC_80,e_IRAC_80,w_IRAC_80,wmin_optical,wmin_hst_optical,wmin_fs,wmin_jhk,wmin_hst,wmin_irac,wmin_all,star,nearstar,use,snr,use_nosnr,z_spec,z_peak,f24,e24,Messias Selection,Lacy Selection,Donley Selection
623,3845.482,290.227,150.0860443,2.1847978,0,71.0,1.457859,0.1165617,1.166609,2.168432,1.515937,0.1099153,1.646582,2.496114,0.1809845,2.709794,2.763,2.181,2.03,5.85,3.161269,0.2933789,0.54,0.09459602358000001,0.023809303860000006,1.0,0.08897931120000001,0.032339197800000004,1.0,0.1897806108,0.03841417492,1.0,0.09631878300000002,0.092826934,1.0,0.14396209799999998,0.0805090776,1.0,0.01865883047,0.09424965663999998,1.0,0.07536817442,0.07585311195,1.0,-0.01692336459,0.07976024551,1.0,0.1047581758,0.09766452584,1.0,-0.037024331120000004,0.1167032993,1.0,0.1332353245,0.03392409088,1.0,0.05861368948,0.04772488175,1.0,0.10368231779999999,0.0411077547,1.0,0.0883687872,0.0373401984,1.0,0.09906284959999999,0.1129421488,1.0,0.324091744,0.137858288,1.0,2.2379957549999996,0.6272449989000001,0.22,1.932922368,0.7242792480000001,0.15,-0.053326395199999994,0.366765184,0.12,0.5805657858,0.3452020351,0.12,0.7037373475,0.46181548200000005,0.15,2.527755645,1.1885197849999998,0.05,0.8747564,0.6965825,0.22,2.164778,1.335557,0.26,1.04608,0.0477188,6.04,-99.0,-99.0,0.0,1.66247,0.0609825,3.17,0.03735278556,0.07448980337999998,1.0,0.247038129,0.08173175751,0.99,0.964889082,0.1661389416,1.02,2.0520270750000003,0.24636953250000002,1.0,3.191488092,0.2155338828,1.03,0.4244193752,0.1100817728,1.02,7.506349256,0.15673091520000001,0.91,9.670962330899998,0.16263158768999997,1.1,9.970122465300001,4.7527242548,0.91,17.32560474,5.322508549399999,1.11,1.0,0.99,0.12,1.0,0.0,0.87,0.54,0,0,1,13.79186,1,-99.0,1.8092,37.199999999999996,11.82,0,1,1.0
678,4051.66,304.528,150.0774536,2.1853943,0,112.0,2.539448,0.119941,1.158023,2.375233,2.425735,0.1131019,1.646582,3.994172,0.1862315,5.208688,3.151,2.991,2.237,6.027,6.031779,0.3109686,0.51,0.030529372710000002,0.0260210448,1.0,0.059036094000000004,0.035464244400000004,1.0,0.1786396568,0.04208954024,1.0,0.1039429385,0.1017059765,1.0,0.050557023300000004,0.08816418029999999,1.0,0.2381032937,0.10320817043,1.0,-0.02778511659,0.08316377992999999,1.0,0.1632380816,0.08716586472,1.0,-0.06959581963,0.1068356569,1.0,0.26136061279999995,0.127402562,1.0,0.08847986285000001,0.037153605140000004,1.0,0.024339906920000005,0.05224942025,1.0,0.10786423619999999,0.045053648159999994,1.0,0.0524374464,0.0409610208,1.0,0.22626531199999997,0.123758128,1.0,0.30475598400000004,0.1509948224,1.0,2.575899216,0.6430621281,0.25,2.6110204560000003,0.7030368588,0.19,0.68952936,0.38648721599999997,0.13,0.45652394189999995,0.35059175709999996,0.14,1.30069775,0.450655901,0.19,5.333853515,1.190742885,0.06,1.603322,0.7462432,0.23,10.31571,1.385193,0.29,1.31046,0.0520821,6.22,-99.0,-99.0,0.0,2.68914,0.0674635,3.14,0.1884253191,0.09658448084999999,0.71,0.28170931229999996,0.1023597666,0.76,1.491366447,0.18241900200000002,1.01,3.672425925,0.2699983125,1.0,6.499474704000001,0.23785743960000003,1.01,0.186005908,0.12165196600000001,1.0,17.99549096,0.18211808640000002,0.73,24.446891664,0.17117420463,1.03,38.630676599000005,4.460979779500001,1.11,35.65425912,5.4594016682,1.06,1.0,0.71,0.13,1.0,0.0,1.06,0.51,0,0,1,21.44734,1,-99.0,2.1513,91.57,13.59,0,1,1.0
715,1294.282,315.724,150.1924286,2.1858466,0,133.0,4.443626,0.1134528,1.148012,2.161361,4.590386,0.1069837,1.646582,7.558445,0.1761574,8.366009,2.809,2.794,2.582,6.258,9.604278,0.3055336,0.57,-0.010477180302,0.023869617540000002,1.0,0.0234493584,0.03219997560000001,1.0,0.1001849024,0.03837628739999999,1.0,0.040927584,0.0928750135,1.0,0.06313548149999999,0.0802787979,1.0,0.11868954169999998,0.09382214590999999,1.0,-0.03131006494,0.07592874828,1.0,-0.1296767505,0.07927292428,1.0,-0.08045925118000001,0.09766553974,1.0,0.1565173596,0.11702540149999999,1.0,0.050226884,0.03347428036,1.0,-0.04378387838,0.046885514690000005,1.0,-0.003397035306,0.041242679340000005,1.0,0.0735721344,0.0378392448,1.0,0.22276999679999998,0.1110817968,1.0,0.2294765472,0.1377934848,1.0,6.716790275999999,0.5897835813000001,0.25,5.52837594,0.6849506544,0.17,-0.135217968,0.33786192,0.14,1.025660233,0.3235137165,0.14,0.8372426665,0.41943618650000003,0.18,11.0239487,0.8346497584999999,0.1,0.9593211,0.6513214,0.25,8.760834,1.331201,0.26,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,0.006213867336,0.07558498196999999,0.99,0.2829639735,0.08268411528,0.97,1.2984207300000001,0.1632452751,1.05,5.8612302000000005,0.24319848000000002,1.05,10.114163280000001,0.2093119128,1.06,0.28066107160000003,0.10838891960000001,1.06,17.80214544,0.1475580856,0.93,21.119188427999998,0.17527411512,0.84,23.472447904,4.4465325217,1.12,21.663979477999998,5.670362484799999,0.98,1.0,0.97,0.14,1.05,0.0,1.07,0.57,0,0,1,42.90734,1,-99.0,2.7399,-12.290000000000001,13.48,0,1,
721,4076.838,321.223,150.0764008,2.18609,0,142.0,3.541856,0.119941,1.134032,2.405477,3.378605,0.1131019,1.646582,5.563149,0.1862315,7.512883,3.234,3.122,2.598,6.636,8.519854,0.3431061,0.51,0.3109349709,0.02634834225,1.0,0.444256722,0.035915778599999997,1.0,0.984496172,0.0426344952,1.0,0.22218754000000002,0.1030442495,1.0,0.300779346,0.0892972143,1.0,0.5684791823,0.10452901777,1.0,0.6192210255,0.08422975638,1.0,0.9056107972999999,0.08825484679000001,1.0,1.154071675,0.10817704659999999,1.0,1.0653884779999998,0.12899078919999998,1.0,0.8707063272,0.03760781981,1.0,0.08750594002,0.05292493571,1.0,0.6738255792,0.045624655199999996,1.0,0.9549187200000001,0.041495635200000006,1.0,1.210802944,0.12534926559999998,1.0,1.3589988480000001,0.15294312640000002,1.0,6.882982641,0.6042040545,0.29,6.1598867760000005,0.6459743219999999,0.23,2.22432352,0.352962592,0.16,2.1548552869999997,0.33179051359999995,0.16,2.764000035,0.43345344350000004,0.21,9.744342445000001,1.045756345,0.08,2.0291,0.6309318,0.33,6.719443,1.27694,0.35,2.82857,0.054396,5.86,-99.0,-99.0,0.0,6.14335,0.0684998,3.13,0.7604016462,0.08368002734999999,0.97,1.066044447,0.09749844,0.86,2.9657579760000004,0.1855685196,1.0,7.072494450000001,0.2749598775,0.99,9.202191948000001,0.242066106,1.0,1.7969858840000001,0.1231898064,1.0,15.14404016,0.192677944,0.7,17.725133556,0.17709847271999996,1.02,12.921262431,4.6121851771,1.1,17.021443629999997,6.0007460574,0.99,1.0,0.86,0.16,0.99,0.0,1.05,0.51,0,0,1,29.87222,1,-99.0,2.568,39.230000000000004,12.149999999999999,0,1,
729,2901.932,305.551,150.1253967,2.1854322,0,278.0,16.0296,0.1144613,1.111569,2.224024,15.78388,0.1079347,1.646582,25.98945,0.1777233,32.07197,3.046,3.363,3.029,7.437,35.65021,0.3696202,0.56,0.06586900074,0.024439246740000004,1.0,0.17839302,0.0331817304,1.0,0.941385324,0.0395653302,1.0,-0.068464967,0.09477650350000001,1.0,0.015712888799999998,0.08276746589999999,1.0,0.3742537508,0.09725529127999999,1.0,0.24974757499999997,0.07779244011,1.0,0.4896110285,0.08238885402,1.0,0.5808551987999999,0.1009073836,1.0,0.6459141751999999,0.11914843989999999,1.0,0.5233216557,0.03460076406,1.0,0.007356998905,0.0491505148,1.0,0.33781756739999996,0.04214195952,1.0,0.602336784,0.0383618208,1.0,2.05296104,0.1155099712,1.0,2.289959936,0.141422464,1.0,29.109705690000002,0.6332632284,0.23,23.71785048,0.7006494155999999,0.17,4.49190336,0.38076688,0.12,6.493851949,0.35585204849999996,0.12,14.92730015,0.44470010050000003,0.17,37.024012649999996,0.863751148,0.1,9.045158,0.698737,0.23,32.6433,1.344191,0.27,12.0989,0.162625,0.52,-99.0,-99.0,0.0,23.0489,0.151681,0.53,0.4688198613,0.07655644425,1.01,1.226062305,0.08438354027999999,0.99,13.364207550000001,0.17045442270000002,1.03,26.85379725,0.253179465,1.02,37.38024,0.2235512664,1.03,3.9262851840000006,0.1141130508,1.01,61.58146512,0.15219737200000003,1.14,72.79261797599999,0.15868381113,1.06,64.070125578,4.739742399,0.97,52.17914770999999,5.890260446199999,0.96,1.0,0.99,0.12,1.01,0.0,0.93,0.56,0,0,1,146.2355,1,-99.0,2.0543,-7.1209999999999996,9.461,0,1,
738,4148.177,324.554,150.0734253,2.186229,2,107.0,1.584333,0.119941,1.144297,2.560819,1.376149,0.1131019,1.646582,2.265942,0.1862315,3.545573,3.55,3.113,2.389,6.354,4.057189,0.3280894,0.51,0.08272523826000001,0.028030543440000003,1.0,0.10645479,0.038246559,1.0,0.38008907200000003,0.04539669772,1.0,0.19450266500000002,0.10969524700000001,1.0,0.0629586258,0.09505142429999999,1.0,0.40593984019999996,0.11128878159999998,1.0,0.3525254271,0.08971998343,1.0,0.43089498319999997,0.09390759268,1.0,0.47585774259999997,0.11514558130000001,1.0,0.21514097289999998,0.1371334923,1.0,0.2738069842,0.04002569816,1.0,-0.023219013020000002,0.05634086918,1.0,0.24682543379999997,0.04857557262,1.0,0.32477688000000005,0.044204275200000004,1.0,0.5699215183999999,0.1334435856,1.0,0.5423926848,0.1627890048,1.0,2.387690121,0.6431620278,0.29,1.540004748,0.6876289728,0.23,0.635528256,0.376108432,0.16,1.189322329,0.3535570701,0.16,1.1123959,0.451340635,0.22,3.200304025,1.050364225,0.09,1.864847,0.6820906,0.32,3.107563,1.304639,0.38,1.23802,0.0565957,6.16,-99.0,-99.0,0.0,2.35224,0.0717637,3.24,0.2828800323,0.08636646764999999,1.03,0.5071550328000001,0.0958718475,1.01,0.8364121776,0.19842527340000002,0.99,2.495695125,0.29431935750000005,0.98,4.3511277239999995,0.25761473640000004,1.0,0.95848006,0.1318053044,0.99,8.592257512000002,0.1954244376,0.66,11.816682813,0.18856995416999997,0.98,9.869672169300001,4.5674131312,1.12,25.837653591999995,5.781445526999999,1.01,1.0,1.01,0.16,0.98,0.0,1.07,0.51,0,0,1,12.16734,1,-99.0,2.5897,55.33,12.83,1,1,1.0
772,3946.141,342.906,150.0818481,2.1869929,0,90.0,2.29332,0.1211344,1.119014,2.230089,2.398286,0.1142273,1.646582,3.948973,0.1880846,4.570371,2.891,2.452,2.192,7.141,5.114308,0.3744572,0.5,0.023938906470000004,0.02446641183,1.0,0.0199886778,0.0332700498,1.0,0.0648796192,0.0395257874,1.0,-0.0345872355,0.095615304,1.0,0.018514755,0.0828133215,1.0,0.02176440829,0.09691757830999999,1.0,0.03293176271,0.0780225138,1.0,-0.133640056,0.08190644308,1.0,-0.03681481039,0.10032591195,1.0,-0.1570248225,0.11990203749999999,1.0,0.07154081686000001,0.03484690711,1.0,0.054902699,0.04909167718000001,1.0,0.0986888016,0.04227800232,1.0,0.00038085484800000005,0.0384352368,1.0,0.1572346256,0.1162201248,1.0,0.2633223328,0.14185504640000002,1.0,2.293076376,0.5171826867,0.34,2.6218905,0.5622598728,0.26,0.227669568,0.308256912,0.18,0.3171706512,0.2813338294,0.19,1.238883685,0.374080475,0.24,6.255085944999999,0.7919945325,0.12,0.4763538,0.5380568,0.39,3.009285,1.044045,0.45,1.11867,0.0489201,6.15,-99.0,-99.0,0.0,2.06562,0.0625849,3.21,-0.040686326099999996,0.07655685020999999,1.0,-0.009445870278,0.08374125473999999,1.0,1.3092212340000002,0.1730931822,0.99,1.94969355,0.2550158625,0.99,5.48279028,0.2246852628,1.0,0.2984676944,0.11483140280000001,0.99,10.662708320000002,0.1682735872,0.82,14.030913545999999,0.16172440713,1.09,28.364250853,4.9156197463,0.92,23.708303768,5.4123029574,1.13,1.0,1.0,0.18,0.99,0.0,0.88,0.5,0,0,1,20.99573,1,-99.0,1.9246,104.3,12.56,1,1,1.0
808,3416.273,329.485,150.1039429,2.1864316,3,270.0,8.326406,0.1211344,1.093117,2.699687,7.515853,0.1142273,1.646582,12.37547,0.1880846,20.56385,3.786,4.135,3.113,8.36,22.47869,0.4447107,0.5,0.17940088710000002,0.02975486847,1.0,0.20497401599999998,0.0401913096,1.0,0.409240392,0.04789120468,1.0,0.06489539550000001,0.11563975300000001,1.0,0.0775006386,0.1003165821,1.0,0.1591740847,0.11759297289999998,1.0,0.23139969929999998,0.09444878366,1.0,0.12676565,0.09971436133999999,1.0,0.08166538662,0.1219762256,1.0,0.1976583189,0.1455760138,1.0,0.2297057835,0.042083610650000006,1.0,0.07774460508,0.05957147656,1.0,0.21155587199999998,0.05111547306,1.0,0.267835248,0.046472784,1.0,0.4429301344,0.14053259999999998,1.0,0.895369824,0.1716157056,1.0,11.43405411,0.6820288305,0.29,8.915598756000001,0.7286017668,0.23,1.30483392,0.39715684799999995,0.16,1.840705971,0.3713180393,0.16,4.643238645,0.48260487700000004,0.21,23.804449549999998,0.8859164655,0.14,3.984877,0.697609,0.34,18.22176,1.454043,0.34,4.03431,0.141749,1.02,6.65772,0.278686,0.93,9.04027,0.13225,1.03,0.23462356709999999,0.0750285123,1.54,0.41189206500000003,0.08279530622999999,1.5,4.788654579,0.208712187,1.01,10.883323500000001,0.30685294500000004,1.01,23.242471560000002,0.27149965560000006,1.02,1.165233108,0.1381428704,1.01,69.79813096000001,0.1516687608,1.17,99.189812475,0.18903520700999998,1.03,146.21951785,5.2239834862,0.87,94.597351428,6.0701252436,1.12,1.0,1.5,0.16,1.01,0.93,0.83,0.5,0,0,1,65.79733,1,-99.0,2.1397,426.09999999999997,11.93,0,1,
810,2122.912,346.384,150.1578674,2.1871293,0,130.0,6.332577,0.1165617,1.163641,2.086574,7.020972,0.1099153,1.646582,11.5606,0.1809845,11.35521,2.527,2.654,2.422,5.907,13.21339,0.2962231,0.54,-0.011300174826,0.022807665960000004,1.0,-0.0242007324,0.0312539136,1.0,0.05874827816,0.037103285119999996,1.0,0.0981685785,0.0888021135,1.0,-0.053214199499999996,0.0775537287,1.0,-0.04602491369,0.09110522401999999,1.0,-0.048401976699999995,0.07270529035,1.0,-0.023971234100000002,0.07700988185,1.0,0.045858494220000004,0.09432930179,1.0,-0.14111418929999997,0.11150307069999998,1.0,-0.009341114067,0.032444100739999995,1.0,-0.028414846560000002,0.04577839922,1.0,0.016001615039999997,0.0396420333,1.0,0.013257744,0.036153321599999996,1.0,0.0942008912,0.1078163424,1.0,0.28555403840000004,0.1331478528,1.0,8.108208816,0.49238040390000004,0.33,7.170375888000001,0.5487889512,0.24,0.89109776,0.330450176,0.14,1.8191084469999999,0.2731487928,0.18,2.9482053550000002,0.3522946535,0.24,13.58930505,0.6610711209999999,0.15,1.773085,0.5100119,0.38,12.07974,1.063029,0.38,2.88898,0.153314,0.52,-99.0,-99.0,0.0,6.14438,0.145201,0.53,-0.03602032335,0.07180518989999998,1.02,0.222750918,0.07891071201,1.0,3.094986384,0.1598502915,1.02,6.97545765,0.23747682,1.03,13.64417496,0.2069335224,1.03,0.6102523116,0.10618849400000001,1.03,30.9947048,0.163396824,1.16,38.016603026999995,0.16994599127999999,1.11,29.303372795,4.2128832061,1.11,27.043153036,5.9030729619999995,0.94,1.0,1.0,0.14,1.02,0.0,1.06,0.54,0,0,1,63.8762,1,-99.0,1.8311,42.74,13.37,0,1,
820,2085.952,346.953,150.1594086,2.1871526,2,185.0,2.828759,0.1134528,1.104908,2.844403,2.427456,0.1069837,1.646582,3.997004,0.1761574,7.282172,3.935,3.495,3.153,7.735,8.04613,0.3823515,0.57,0.28334265900000005,0.031095052800000002,1.0,0.359592792,0.042604629600000006,1.0,0.7074142548,0.05057091908,1.0,0.190261065,0.12108683500000002,1.0,0.454973253,0.1057096236,1.0,0.3056998527,0.12414540319999999,1.0,0.3675398188,0.09910796049,1.0,0.5851843118,0.1049519372,1.0,0.7098780294000001,0.1285462976,1.0,0.8637059073999999,0.15207376729999997,1.0,0.6209117475,0.0442264743,1.0,0.0653147234,0.06236812546000001,1.0,0.6312087744,0.0540462636,1.0,0.6367812,0.049298251200000004,1.0,1.004294928,0.146932032,1.0,1.00503872,0.1815221792,1.0,4.729979223,0.6710709002999999,0.33,5.690501088,0.7482367872,0.24,1.6525827199999998,0.450234656,0.14,1.527677099,0.3723525182,0.18,1.3475208900000002,0.4801459695,0.24,8.434320139999999,0.900931485,0.15,2.482574,0.6952444,0.38,10.53079,1.488823,0.36,1.99275,0.213249,0.5,-99.0,-99.0,0.0,4.38326,0.201948,0.51,0.6419678906999999,0.09838907454,1.01,0.7998154397999999,0.1080902277,0.99,2.13479892,0.2168002917,1.03,5.622698025000001,0.3237087,1.03,8.095620636000001,0.28185185160000004,1.03,1.491506696,0.1447677772,1.03,16.617517680000002,0.1786056096,1.13,21.434212916999996,0.19561122476999998,1.08,24.715961945,5.0760601876,1.05,25.250902331999995,6.603944116999999,0.93,1.0,0.99,0.14,1.03,0.0,1.0,0.57,0,0,1,22.68996,1,-99.0,2.6251,62.56,12.22,0,1,1.0
